entity1,relations,entity2
Q1110323,P159,Q3141
Q1110323,P17,Q408
Q1110323,P452,Q126793
Q3481686,P17,Q30
Q44687,P1142,Q7310
Q44687,P1037,Q43067
Q44687,P607,Q362
Q44687,P17,Q183
Q5249488,P495,Q30
Q3131232,P495,Q30
Q3131232,P449,Q217776
Q70899,P26,Q830183
Q70899,P40,Q205365
Q70899,P40,Q107626
Q70899,P1441,Q34990
Q70899,P551,Q2
Q70899,P186,Q42302
Q70899,P170,Q766677
Q70899,P170,Q868915
Q70899,P170,Q3678579
Q70899,P106,Q131512
Q70899,P1049,Q9268
Q70899,P1049,Q9592
Q70899,P1049,Q432
Q785,P421,Q30192
Q389515,P190,Q50816
Q172964,P641,Q2736
Q130949,P2283,Q172226
Q203384,P118,Q1215892
Q203384,P641,Q5372
Q857880,P17,Q30
Q490,P190,Q1297
Q490,P190,Q456
Q490,P190,Q1761
Q490,P190,Q340
Q490,P190,Q546
Q490,P190,Q3130
Q490,P190,Q3141
Q490,P17,Q38
Q5679,P106,Q49757
Q5679,P106,Q82955
Q5679,P106,Q36180
Q5679,P97,Q165503
Q5679,P101,Q184485
Q12379,P5800,Q215972
Q12379,P3828,Q6147804
Q12379,P3828,Q22676
Q12379,P3828,Q169031
Q194369,P118,Q1215892
Q194369,P17,Q30
Q10978,P1582,Q191019
Q10978,P462,Q23445
Q10978,P462,Q3142
Q10978,P462,Q3133
Q10978,P462,Q3257809
Q260924,P413,Q1317534
Q260924,P413,Q172964
Q40152,P2283,Q492
Q40152,P2283,Q192627
Q2566015,P17,Q30
Q1157843,P118,Q1215892
Q1948,P36,Q2135
Q1948,P47,Q1904
Q1948,P47,Q1207
Q1948,P47,Q1527
Q16243705,P136,Q40831
Q16243705,P495,Q30
Q1425316,P159,Q16555
Q1425316,P17,Q30
Q295345,P27,Q33946
Q295345,P1532,Q33946
Q295345,P118,Q1215892
Q100,P17,Q30
Q176,P47,Q2003
Q176,P47,Q1904
Q178190,P1995,Q7867
Q178190,P1995,Q9418
Q178190,P2176,Q422244
Q178190,P2176,Q407617
Q178190,P2176,Q408471
Q178190,P780,Q154430
Q10285,P17,Q38
Q10285,P186,Q22657
Q10285,P131,Q220
Q1533430,P641,Q5372
Q842,P47,Q878
Q842,P530,Q403
Q842,P530,Q833
Q842,P530,Q843
Q842,P530,Q878
Q842,P530,Q159
Q842,P530,Q902
Q842,P530,Q183
Q2089608,P17,Q155
Q1061122,P17,Q30
Q1061122,P159,Q100
Q24639,P47,Q244025
Q7930659,P452,Q11707
Q1994782,P466,Q144
Q3858303,P1542,Q44619
Q7653593,P17,Q30
Q14516546,P407,Q9288
Q158120,P171,Q43238
Q2186,P20,Q220
Q2186,P101,Q815962
Q2186,P39,Q116
Q221602,P118,Q202243
Q221602,P641,Q2736
Q221602,P17,Q34
Q202243,P641,Q2736
Q202243,P17,Q34
Q490500,P407,Q397
Q1003260,P17,Q34
Q1772243,P17,Q20
Q29445,P17,Q30
Q253073,P54,Q1357204
Q253073,P27,Q33
Q253073,P19,Q1757
Q253073,P735,Q2643676
Q253073,P1532,Q33
Q253073,P118,Q1215892
Q11030,P1056,Q10870555
Q699529,P17,Q142
Q1904,P47,Q1527
Q1904,P47,Q1948
Q1904,P47,Q176
Q195,P186,Q11002
Q937,P27,Q39
Q937,P27,Q30
Q937,P106,Q205375
Q937,P106,Q169470
Q937,P106,Q4964182
Q937,P106,Q36180
Q937,P106,Q37226
Q937,P106,Q901
Q937,P106,Q170790
Q937,P551,Q183
Q937,P551,Q1726
Q937,P172,Q7325
Q937,P172,Q34069
Q937,P512,Q752297
Q937,P737,Q93996
Q937,P140,Q7066
Q937,P140,Q288928
Q937,P140,Q9268
Q937,P803,Q121594
Q937,P39,Q121594
Q201149,P131,Q22
Q1546,P17,Q30
Q1546,P47,Q1527
Q1546,P6,Q39609
Q1546,P131,Q30
Q960614,P54,Q203384
Q960614,P735,Q12788459
Q960614,P118,Q1215892
Q6230,P17,Q183
Q6230,P47,Q2112
Q6230,P47,Q5966
Q304444,P159,Q30
Q304444,P1454,Q783794
Q41692,P1531,Q19707
Q1649,P17,Q30
Q1649,P47,Q1261
Q1649,P131,Q30
Q1773,P190,Q211907
Q1773,P190,Q649
Q1773,P190,Q2887
Q1773,P17,Q211
Q1773,P17,Q15180
Q1773,P131,Q211
Q1773,P1376,Q211
Q43,P172,Q12223
Q43,P122,Q7270
Q43,P530,Q38
Q43,P530,Q155
Q43,P530,Q159
Q43,P530,Q183
Q43,P530,Q408
Q43,P530,Q41
Q43,P530,Q801
Q43,P530,Q30
Q43,P530,Q55
Q43,P530,Q219
Q43,P530,Q15180
Q43,P530,Q399
Q43,P530,Q298
Q43,P530,Q227
Q43,P530,Q142
Q43,P530,Q414
Q43,P530,Q40
Q43,P530,Q31
Q43,P530,Q225
Q43,P530,Q33
Q43,P530,Q224
Q43,P530,Q35
Q43,P530,Q115
Q43,P530,Q252
Q43,P530,Q29
Q43,P530,Q817
Q43,P530,Q664
Q43,P530,Q843
Q43,P530,Q39
Q43,P530,Q1045
Q43,P530,Q218
Q43,P530,Q948
Q43,P530,Q833
Q43,P530,Q96
Q43,P530,Q928
Q43,P530,Q878
Q43,P530,Q34
Q43,P530,Q668
Q43,P530,Q403
Q43,P530,Q902
Q43,P35,Q5152
Q43,P463,Q19771
Q43,P463,Q663492
Q43,P47,Q41
Q43,P47,Q219
Q43,P47,Q399
Q43,P47,Q227
Q43,P47,Q15180
Q43,P47,Q458
Q43,P47,Q229
Q168955,P118,Q1215892
Q368528,P54,Q203384
Q368528,P27,Q34
Q368528,P735,Q12370008
Q368528,P118,Q1215892
Q20436,P17,Q38
Q2135,P190,Q1764
Q2135,P1376,Q1948
Q469978,P411,Q43115
Q20095,P17,Q38
Q1369648,P27,Q15180
Q1369648,P413,Q2304909
Q1369648,P118,Q1215892
Q159656,P495,Q183
Q1621950,P54,Q203384
Q1621950,P19,Q340
Q1621950,P735,Q361309
Q1621950,P118,Q1215892
Q1232750,P54,Q1357204
Q1232750,P27,Q159
Q1232750,P118,Q1215892
Q1232750,P735,Q19002866
Q434200,P27,Q34
Q434200,P413,Q2304909
Q434200,P118,Q1215892
Q693585,P54,Q203384
Q693585,P118,Q1215892
Q742,P106,Q49757
Q742,P106,Q482980
Q742,P106,Q201788
Q742,P106,Q36180
Q742,P20,Q90
Q742,P1412,Q397
Q742,P136,Q80930
Q742,P136,Q40831
Q742,P6886,Q397
Q4705655,P17,Q20
Q973444,P54,Q209636
Q973444,P19,Q100
Q973444,P27,Q30
Q973444,P647,Q209636
Q973444,P1532,Q30
Q973444,P118,Q1215892
Q239346,P5236,Q200
Q239346,P5236,Q201
Q2003,P47,Q176
Q49247,P17,Q30
Q1215892,P17,Q30
Q1215892,P159,Q60
Q1215892,P276,Q30
Q188655,P495,Q38
Q40,P38,Q4916
Q40,P530,Q38
Q40,P530,Q142
Q40,P530,Q183
Q40,P530,Q403
Q40,P530,Q408
Q40,P530,Q159
Q40,P530,Q801
Q40,P530,Q224
Q40,P530,Q36704
Q40,P530,Q252
Q40,P530,Q298
Q40,P530,Q35
Q40,P530,Q39
Q40,P530,Q43
Q40,P530,Q843
Q40,P530,Q96
Q40,P530,Q668
Q40,P530,Q41
Q40,P530,Q902
Q40,P463,Q458
Q40,P463,Q663492
Q40,P47,Q38
Q40,P47,Q39
Q40,P47,Q183
Q40,P47,Q33946
Q40,P47,Q36704
Q40,P138,Q684
Q20,P530,Q38
Q20,P530,Q408
Q20,P530,Q183
Q20,P530,Q801
Q20,P530,Q34
Q20,P530,Q30
Q20,P530,Q403
Q20,P530,Q159
Q20,P530,Q33946
Q20,P530,Q96
Q20,P530,Q15180
Q20,P530,Q224
Q20,P530,Q229
Q20,P530,Q35
Q20,P530,Q33
Q20,P530,Q142
Q20,P530,Q189
Q20,P530,Q664
Q20,P530,Q833
Q20,P530,Q218
Q20,P530,Q458
Q20,P530,Q843
Q20,P530,Q41
Q20,P463,Q42262
Q20,P463,Q663492
Q20,P47,Q34
Q20,P47,Q33
Q20,P47,Q159
Q20,P47,Q35
Q20,P47,Q458
Q20,P138,Q659
Q20,P138,Q34442
Q159,P47,Q227
Q159,P47,Q184
Q159,P47,Q33
Q159,P47,Q211
Q159,P47,Q20
Q159,P47,Q30
Q159,P47,Q458
Q159,P150,Q649
Q159,P36,Q649
Q159,P807,Q15180
Q159,P530,Q30
Q159,P530,Q183
Q159,P530,Q403
Q159,P530,Q668
Q159,P530,Q43
Q159,P530,Q155
Q159,P530,Q38
Q159,P530,Q142
Q159,P530,Q414
Q159,P530,Q801
Q159,P530,Q408
Q159,P530,Q227
Q159,P530,Q252
Q159,P530,Q458
Q159,P530,Q184
Q159,P530,Q20
Q159,P530,Q96
Q159,P530,Q41
Q159,P530,Q843
Q159,P530,Q211
Q159,P530,Q40
Q159,P530,Q902
Q159,P530,Q219
Q159,P530,Q399
Q159,P530,Q878
Q159,P530,Q948
Q159,P530,Q869
Q159,P530,Q39
Q159,P530,Q34
Q159,P530,Q29
Q159,P530,Q334
Q159,P530,Q189
Q159,P530,Q31
Q159,P530,Q664
Q159,P530,Q218
Q159,P530,Q115
Q159,P530,Q398
Q159,P530,Q928
Q159,P530,Q424
Q159,P530,Q298
Q159,P530,Q1029
Q159,P530,Q817
Q159,P530,Q842
Q159,P530,Q833
Q159,P530,Q55
Q159,P530,Q229
Q159,P530,Q225
Q159,P530,Q35
Q159,P172,Q35565
Q159,P463,Q37143
Q159,P463,Q19771
Q39,P530,Q38
Q39,P530,Q183
Q39,P530,Q408
Q39,P530,Q252
Q39,P530,Q403
Q39,P530,Q184
Q39,P530,Q801
Q39,P530,Q142
Q39,P530,Q414
Q39,P530,Q40
Q39,P530,Q35
Q39,P530,Q843
Q39,P530,Q218
Q39,P530,Q928
Q39,P530,Q833
Q39,P530,Q96
Q39,P530,Q43
Q39,P530,Q458
Q39,P530,Q30
Q39,P530,Q227
Q39,P530,Q399
Q39,P530,Q41
Q39,P530,Q159
Q39,P463,Q42262
Q39,P463,Q663492
Q39,P47,Q40
Q39,P47,Q183
Q39,P47,Q142
Q39,P47,Q38
Q39,P47,Q458
Q38859,P105,Q7432
Q208961,P106,Q36180
Q208961,P411,Q43115
Q208961,P140,Q5043
Q36312,P190,Q11194
Q66016,P22,Q34201
Q451048,P27,Q155
Q451048,P641,Q2736
Q451048,P1532,Q155
Q739746,P54,Q203384
Q739746,P27,Q34
Q739746,P106,Q43845
Q739746,P413,Q2304909
Q739746,P1532,Q34
Q739746,P118,Q1215892
Q2096,P190,Q16559
Q142,P530,Q40
Q142,P530,Q399
Q142,P530,Q801
Q142,P530,Q403
Q142,P530,Q159
Q142,P530,Q183
Q142,P530,Q38
Q142,P530,Q155
Q142,P530,Q408
Q142,P530,Q30
Q142,P530,Q184
Q142,P530,Q790
Q142,P530,Q33
Q142,P530,Q219
Q142,P530,Q1045
Q142,P530,Q218
Q142,P530,Q878
Q142,P530,Q424
Q142,P530,Q31
Q142,P530,Q414
Q142,P530,Q35
Q142,P530,Q657
Q142,P530,Q298
Q142,P530,Q20
Q142,P530,Q252
Q142,P530,Q29
Q142,P530,Q334
Q142,P530,Q39
Q142,P530,Q43
Q142,P530,Q664
Q142,P530,Q833
Q142,P530,Q843
Q142,P530,Q869
Q142,P530,Q948
Q142,P530,Q96
Q142,P530,Q668
Q142,P530,Q41
Q142,P530,Q902
Q142,P530,Q227
Q142,P36,Q90
Q142,P463,Q458
Q142,P463,Q37143
Q142,P463,Q42262
Q142,P463,Q19771
Q142,P463,Q42944
Q142,P463,Q663492
Q142,P463,Q52847
Q142,P47,Q29
Q142,P47,Q31
Q142,P47,Q183
Q142,P47,Q39
Q142,P47,Q38
Q142,P47,Q155
Q142,P38,Q4916
Q183,P530,Q30
Q183,P530,Q155
Q183,P530,Q801
Q183,P530,Q142
Q183,P530,Q38
Q183,P530,Q39
Q183,P530,Q40
Q183,P530,Q31
Q183,P530,Q55
Q183,P530,Q35
Q183,P530,Q20
Q183,P530,Q34
Q183,P530,Q33
Q183,P530,Q159
Q183,P530,Q224
Q183,P530,Q403
Q183,P530,Q41
Q183,P530,Q218
Q183,P530,Q219
Q183,P530,Q29
Q183,P530,Q189
Q183,P530,Q43
Q183,P530,Q227
Q183,P530,Q878
Q183,P530,Q843
Q183,P530,Q668
Q183,P530,Q252
Q183,P530,Q869
Q183,P530,Q902
Q183,P530,Q408
Q183,P530,Q664
Q183,P530,Q334
Q183,P530,Q833
Q183,P530,Q948
Q183,P530,Q657
Q183,P530,Q115
Q183,P530,Q1045
Q183,P530,Q1006
Q183,P530,Q1029
Q183,P530,Q96
Q183,P530,Q414
Q183,P530,Q298
Q183,P530,Q225
Q183,P530,Q229
Q183,P530,Q184
Q183,P530,Q928
Q183,P530,Q399
Q183,P530,Q424
Q183,P530,Q398
Q183,P530,Q778
Q183,P530,Q790
Q183,P530,Q36704
Q183,P530,Q846
Q183,P530,Q817
Q183,P530,Q211
Q183,P530,Q842
Q183,P530,Q15180
Q183,P530,Q33946
Q183,P463,Q458
Q183,P463,Q37143
Q183,P463,Q42262
Q183,P463,Q41984
Q183,P463,Q19771
Q183,P463,Q663492
Q183,P47,Q35
Q183,P47,Q39
Q183,P47,Q142
Q183,P47,Q31
Q183,P47,Q55
Q183,P47,Q40
Q183,P47,Q33946
Q183,P38,Q4916
Q183,P150,Q1055
Q38,P38,Q4916
Q38,P832,Q21196
Q38,P530,Q184
Q38,P530,Q31
Q38,P530,Q225
Q38,P530,Q219
Q38,P530,Q224
Q38,P530,Q229
Q38,P530,Q35
Q38,P530,Q33
Q38,P530,Q142
Q38,P530,Q183
Q38,P530,Q41
Q38,P530,Q189
Q38,P530,Q211
Q38,P530,Q55
Q38,P530,Q20
Q38,P530,Q218
Q38,P530,Q159
Q38,P530,Q403
Q38,P530,Q29
Q38,P530,Q34
Q38,P530,Q39
Q38,P530,Q414
Q38,P530,Q298
Q38,P530,Q96
Q38,P530,Q30
Q38,P530,Q801
Q38,P530,Q1045
Q38,P530,Q948
Q38,P530,Q43
Q38,P530,Q399
Q38,P530,Q408
Q38,P530,Q227
Q38,P530,Q668
Q38,P530,Q252
Q38,P530,Q664
Q38,P530,Q843
Q38,P530,Q869
Q38,P530,Q40
Q38,P530,Q928
Q38,P530,Q155
Q38,P530,Q36704
Q38,P530,Q115
Q38,P530,Q902
Q38,P36,Q220
Q38,P463,Q37143
Q38,P463,Q19771
Q38,P463,Q42262
Q38,P463,Q42944
Q38,P463,Q41984
Q38,P463,Q458
Q38,P463,Q663492
Q38,P463,Q52847
Q38,P47,Q142
Q38,P47,Q39
Q38,P47,Q36704
Q38,P47,Q40
Q949869,P118,Q1215892
Q20164,P407,Q397
Q193337,P105,Q7432
Q193337,P183,Q664
Q1071,P2578,Q2221906
Q2642029,P277,Q5288
Q2642029,P306,Q14658
Q45190,P186,Q42302
Q221641,P495,Q15180
Q7604,P106,Q170790
Q7604,P106,Q169470
Q7604,P106,Q36180
Q7604,P106,Q11063
Q7604,P101,Q333
Q7604,P101,Q14620
Q7604,P101,Q395
Q7604,P140,Q23540
Q7604,P1412,Q397
Q7604,P512,Q752297
Q7604,P6886,Q397
Q779,P17,Q30
Q779,P36,Q33486
Q779,P131,Q30
Q368568,P27,Q30
Q368568,P735,Q361309
Q368568,P1532,Q30
Q368568,P118,Q1215892
Q657,P530,Q183
Q657,P530,Q142
Q657,P530,Q218
Q657,P530,Q30
Q657,P530,Q458
Q26825,P106,Q201788
Q26825,P106,Q82955
Q26825,P106,Q36180
Q7926427,P106,Q36180
Q184418,P1557,Q4
Q184418,P186,Q287
Q184418,P186,Q758
Q184418,P186,Q11426
Q4821052,P27,Q183
Q544847,P17,Q30
Q544847,P1056,Q7397
Q121194,P17,Q30
Q121194,P101,Q836610
Q121194,P1056,Q7397
Q175854,P1995,Q7867
Q175854,P1995,Q9418
Q175854,P1542,Q44619
Q170028,P2283,Q4925193
Q96,P463,Q19771
Q96,P463,Q41984
Q96,P47,Q30
Q96,P530,Q38
Q96,P530,Q155
Q96,P530,Q183
Q96,P530,Q408
Q96,P530,Q159
Q96,P530,Q30
Q96,P530,Q801
Q96,P530,Q20
Q96,P530,Q218
Q96,P530,Q29
Q96,P530,Q334
Q96,P530,Q34
Q96,P530,Q39
Q96,P530,Q43
Q96,P530,Q458
Q96,P530,Q55
Q96,P530,Q843
Q96,P530,Q869
Q96,P530,Q878
Q96,P530,Q928
Q96,P530,Q142
Q96,P530,Q189
Q96,P530,Q414
Q96,P530,Q31
Q96,P530,Q35
Q96,P530,Q33
Q96,P530,Q252
Q96,P530,Q833
Q96,P530,Q790
Q96,P530,Q399
Q96,P530,Q40
Q96,P530,Q115
Q96,P530,Q227
Q96,P530,Q219
Q96,P530,Q817
Q96,P530,Q403
Q96,P530,Q41
Q96,P530,Q668
Q96,P530,Q902
Q96,P530,Q664
Q96,P530,Q298
Q96,P530,Q224
Q517,P106,Q82955
Q517,P106,Q372436
Q517,P106,Q39018
Q517,P27,Q142
Q517,P1050,Q41571
Q7833767,P159,Q1342
Q1142292,P495,Q30
Q1142292,P291,Q30
Q1275509,P106,Q116
Q337349,P1382,Q1530061
Q337349,P1382,Q1683540
Q1683540,P1382,Q337349
Q462089,P19,Q60
Q462089,P27,Q30
Q462089,P106,Q170790
Q462089,P69,Q49108
Q462089,P69,Q41506
Q462089,P101,Q8789
Q23501,P105,Q7432
Q5380065,P495,Q30
Q644439,P533,Q1203
Q644439,P533,Q8027
Q644439,P17,Q30
Q644439,P137,Q8333
Q325980,P2283,Q707125
Q325980,P2283,Q34284
Q8388,P2579,Q7867
Q8388,P2579,Q9418
Q8388,P1995,Q7867
Q8388,P1995,Q9418
Q3736690,P2283,Q141090
Q41273,P4934,Q11423
Q41273,P4934,Q11465
Q4308518,P138,Q9458
Q2307054,P1382,Q2515622
Q44512,P2579,Q133805
Q15180,P36,Q649
Q15180,P6,Q1394
Q15180,P793,Q362
Q15180,P47,Q33946
Q15180,P47,Q33
Q15180,P47,Q43
Q15180,P47,Q219
Q15180,P47,Q30
Q15180,P47,Q218
Q15180,P530,Q30
Q15180,P530,Q33946
Q15180,P530,Q36704
Q15180,P530,Q218
Q15180,P530,Q801
Q15180,P530,Q35
Q15180,P530,Q769
Q15180,P530,Q20
Q15180,P530,Q843
Q15180,P530,Q43
Q15180,P530,Q928
Q15180,P530,Q833
Q15180,P530,Q183
Q15180,P138,Q7272
Q15180,P138,Q7270
Q15180,P3842,Q159
Q15180,P3842,Q211
Q15180,P3842,Q184
Q15180,P3842,Q399
Q15180,P3842,Q227
Q5074608,P106,Q245068
Q5074608,P106,Q33999
Q5074608,P27,Q668
Q43637,P2579,Q8134
Q273976,P17,Q43
Q273976,P495,Q43
Q4340209,P1995,Q7867
Q4340209,P780,Q9690
Q4340209,P689,Q8441
Q4340209,P689,Q467
Q83376,P2079,Q41760
Q859,P106,Q4964182
Q859,P106,Q49757
Q859,P106,Q482980
Q859,P737,Q6691
Q859,P737,Q10261
Q859,P802,Q868
Q859,P101,Q5891
Q859,P101,Q8242
Q859,P101,Q9471
Q859,P101,Q7748
Q859,P101,Q7163
Q859,P101,Q8434
Q859,P101,Q8436
Q859,P101,Q491
Q859,P101,Q316
Q1477063,P17,Q31
Q16886598,P495,Q30
Q485,P138,Q808
Q1360303,P17,Q30
Q501032,P2579,Q23404
Q235799,P138,Q7239
Q922184,P1441,Q42614
Q922184,P119,Q163329
Q14620,P2578,Q9128
Q16341,P106,Q121998
Q16341,P106,Q193391
Q16341,P410,Q6620231
Q16341,P39,Q121998
Q16341,P2563,Q170612
Q16341,P5800,Q215972
Q16341,P1576,Q83364
Q16341,P1142,Q58848
Q16341,P3828,Q345127
Q16341,P1303,Q5994
Q16341,P8345,Q1092
Q164399,P4934,Q25428
Q12888135,P186,Q124695
Q12888135,P2789,Q151771
Q1194725,P462,Q1088
Q8753,P106,Q169470
Q8753,P106,Q205375
Q8753,P106,Q121594
Q8753,P27,Q38
Q8753,P27,Q30
Q8753,P19,Q220
Q8753,P20,Q1297
Q8753,P551,Q30
Q8753,P551,Q220
Q8753,P551,Q38
Q8753,P101,Q413
Q8753,P140,Q288928
Q8753,P39,Q121594
Q1125484,P123,Q466576
Q1125484,P495,Q30
Q1125484,P291,Q30
Q108000,P2579,Q11473
Q17444,P495,Q30
Q649717,P828,Q11391
Q8963,P106,Q170790
Q8963,P106,Q11063
Q8963,P106,Q169470
Q8963,P106,Q4964182
Q8963,P101,Q14620
Q8963,P101,Q333
Q8963,P101,Q395
Q8963,P1412,Q397
Q8963,P140,Q75809
Q8963,P737,Q619
Q185166,P140,Q432
Q546,P17,Q38
Q546,P190,Q490
Q4354775,P2283,Q191062
Q113796,P186,Q5447188
Q320843,P407,Q9288
Q43668,P17,Q30
Q33384,P2579,Q8162
Q49546,P2868,Q146505
Q1156,P17,Q668
Q1156,P190,Q1022
Q1156,P190,Q47034
Q1156,P190,Q35997
Q1511,P101,Q1344
Q1511,P106,Q36834
Q1511,P106,Q49757
Q1511,P106,Q639669
Q1511,P106,Q482980
Q1511,P106,Q36180
Q1511,P27,Q183
Q1511,P735,Q1249148
Q1511,P136,Q1344
Q1511,P140,Q75809
Q1511,P1303,Q5994
Q187661,P1542,Q1216998
Q466576,P17,Q30
Q8053584,P17,Q424
Q16399,P927,Q9633
Q16399,P1056,Q422106
Q179991,P1995,Q40821
Q298230,P1995,Q120569
Q101991,P2176,Q1215575
Q101991,P2176,Q424972
Q101991,P2176,Q18216
Q130964,P111,Q11379
Q205764,P2176,Q5405160
Q186889,P1995,Q120569
Q332428,P1995,Q162606
Q11995,P1542,Q34581
Q11995,P828,Q200117
Q154166,P186,Q11254
Q154166,P186,Q283
Q13974,P17,Q30
Q13974,P740,Q60
Q13974,P749,Q218038
Q13974,P112,Q218038
Q13974,P452,Q11024
Q79876,P40,Q84122
Q162606,P2578,Q11364
Q827023,P1995,Q7208
Q174684,P17,Q225
Q42982,P2176,Q423437
Q42982,P2176,Q424972
Q42982,P2959,Q5958765
Q185120,P17,Q30
Q240923,P495,Q41
Q13317,P186,Q8495
Q1216998,P1995,Q514
Q251347,P769,Q423437
Q251347,P769,Q422438
Q251347,P769,Q41576
Q251347,P769,Q213511
Q251347,P2175,Q127076
Q251347,P2175,Q154430
Q931165,P495,Q30
Q931165,P915,Q816
Q103537,P1542,Q79460
Q38933,P2176,Q12140
Q38933,P2176,Q57055
Q38933,P2176,Q1215575
Q38933,P2176,Q18216
Q83030,P1995,Q7867
Q83030,P1995,Q83042
Q712519,P5236,Q200
Q42317,P5236,Q200
Q23425,P105,Q7432
Q23400,P105,Q7432
Q540571,P780,Q9690
Q540571,P780,Q4340209
Q540571,P780,Q154430
Q540571,P689,Q7365
Q540571,P689,Q9644
Q540571,P2176,Q1215575
Q540571,P2176,Q81225
Q18633,P793,Q362
Q79460,P828,Q103537
Q273510,P2176,Q251005
Q422438,P769,Q423437
Q422438,P769,Q41576
Q422438,P769,Q213511
Q422438,P769,Q251347
Q422438,P2175,Q12156
Q134649,P780,Q38933
Q133805,P2578,Q44512
Q311383,P105,Q7432
Q1141979,P105,Q7432
Q12156,P828,Q311383
Q12156,P2176,Q422438
Q12156,P2176,Q736270
Q12156,P780,Q159557
Q736270,P2175,Q12156
Q170065,P1542,Q166231
Q134859,P2176,Q213511
Q134859,P780,Q38933
Q134859,P780,Q35805
Q134859,P780,Q9690
Q134859,P780,Q127076
Q47790,P780,Q574360
Q47790,P780,Q38933
Q47790,P780,Q86
Q192995,P2283,Q134808
Q170990,P2176,Q424972
Q170990,P927,Q9644
Q637776,P1056,Q10943
Q2138622,P2578,Q2095
Q414,P530,Q155
Q414,P530,Q30
Q414,P530,Q159
Q414,P530,Q38
Q414,P530,Q408
Q414,P530,Q183
Q414,P530,Q801
Q414,P530,Q184
Q414,P530,Q846
Q414,P530,Q142
Q414,P530,Q224
Q414,P530,Q252
Q414,P530,Q29
Q414,P530,Q298
Q414,P530,Q39
Q414,P530,Q43
Q414,P530,Q458
Q414,P530,Q843
Q414,P530,Q928
Q414,P530,Q96
Q414,P530,Q34
Q414,P530,Q403
Q414,P530,Q41
Q414,P530,Q902
Q414,P47,Q155
Q414,P47,Q298
Q414,P463,Q19771
Q2365041,P17,Q414
Q2365041,P495,Q414
Q2365041,P131,Q414
Q2365041,P27,Q414
Q2365041,P138,Q414
Q408,P1344,Q361
Q408,P1344,Q362
Q408,P530,Q30
Q408,P530,Q38
Q408,P530,Q155
Q408,P530,Q142
Q408,P530,Q159
Q408,P530,Q664
Q408,P530,Q414
Q408,P530,Q40
Q408,P530,Q778
Q408,P530,Q902
Q408,P530,Q31
Q408,P530,Q225
Q408,P530,Q219
Q408,P530,Q424
Q408,P530,Q298
Q408,P530,Q224
Q408,P530,Q229
Q408,P530,Q35
Q408,P530,Q115
Q408,P530,Q33
Q408,P530,Q41
Q408,P530,Q769
Q408,P530,Q668
Q408,P530,Q252
Q408,P530,Q801
Q408,P530,Q817
Q408,P530,Q211
Q408,P530,Q833
Q408,P530,Q96
Q408,P530,Q1029
Q408,P530,Q55
Q408,P530,Q20
Q408,P530,Q843
Q408,P530,Q928
Q408,P530,Q218
Q408,P530,Q403
Q408,P530,Q334
Q408,P530,Q29
Q408,P530,Q34
Q408,P530,Q39
Q408,P530,Q869
Q408,P530,Q43
Q408,P530,Q878
Q408,P530,Q8646
Q408,P530,Q846
Q408,P530,Q183
Q408,P530,Q458
Q408,P36,Q3141
Q408,P463,Q19771
Q408,P47,Q252
Q408,P47,Q664
Q408,P172,Q181634
Q408,P122,Q43702
Q408,P150,Q3224
Q408,P150,Q36074
Q398,P530,Q403
Q398,P530,Q833
Q398,P530,Q843
Q398,P530,Q878
Q398,P530,Q30
Q398,P530,Q159
Q398,P530,Q183
Q398,P706,Q7204
Q902,P530,Q183
Q902,P530,Q408
Q902,P530,Q30
Q902,P530,Q34
Q902,P530,Q184
Q902,P530,Q159
Q902,P530,Q668
Q902,P530,Q403
Q902,P530,Q41
Q902,P530,Q878
Q902,P530,Q43
Q902,P530,Q869
Q902,P530,Q29
Q902,P530,Q334
Q902,P530,Q846
Q902,P530,Q928
Q902,P530,Q843
Q902,P530,Q842
Q902,P530,Q664
Q902,P530,Q96
Q902,P530,Q833
Q902,P530,Q211
Q902,P530,Q817
Q902,P530,Q38
Q902,P530,Q252
Q902,P530,Q790
Q902,P530,Q142
Q902,P530,Q458
Q902,P530,Q35
Q902,P530,Q229
Q902,P530,Q224
Q902,P530,Q298
Q902,P530,Q424
Q902,P530,Q219
Q902,P530,Q155
Q902,P530,Q40
Q902,P530,Q414
Q902,P530,Q227
Q902,P47,Q668
Q184,P832,Q21196
Q184,P530,Q458
Q184,P530,Q38
Q184,P530,Q183
Q184,P530,Q159
Q184,P530,Q41
Q184,P530,Q211
Q184,P530,Q35
Q184,P530,Q227
Q184,P530,Q902
Q184,P530,Q55
Q184,P530,Q403
Q184,P530,Q33
Q184,P530,Q142
Q184,P530,Q224
Q184,P530,Q39
Q184,P530,Q34
Q184,P530,Q801
Q184,P530,Q668
Q184,P530,Q833
Q184,P530,Q30
Q184,P530,Q298
Q184,P530,Q414
Q184,P530,Q155
Q184,P530,Q843
Q184,P807,Q15180
Q184,P47,Q211
Q184,P47,Q159
Q184,P47,Q458
Q219,P530,Q38
Q219,P530,Q183
Q219,P530,Q408
Q219,P530,Q159
Q219,P530,Q41
Q219,P530,Q142
Q219,P530,Q43
Q219,P530,Q211
Q219,P530,Q399
Q219,P530,Q224
Q219,P530,Q229
Q219,P530,Q252
Q219,P530,Q29
Q219,P530,Q35
Q219,P530,Q55
Q219,P530,Q96
Q219,P530,Q403
Q219,P530,Q218
Q219,P530,Q902
Q219,P463,Q458
