entity1,relation,entity2
Q17,P530,Q40
Q17,P530,Q230
Q17,P530,Q79
Q17,P530,Q115
Q17,P530,Q739
Q17,P530,Q424
Q17,P530,Q16
Q17,P530,Q35
Q17,P530,Q222
Q17,P530,Q262
Q17,P530,Q252
Q17,P530,Q769
Q17,P530,Q28
Q17,P530,Q921
Q17,P530,Q15180
Q17,P530,Q233
Q17,P530,Q43
Q17,P2184,Q130436
Q17,P206,Q27092
Q17,P206,Q98
Q17,P206,Q41602
Q17,P206,Q45341
Q17,P206,Q159183
Q17,P35,Q37979
Q17,P35,Q217096
Q17,P1791,Q7978954
Q17,P463,Q41550
Q17,P463,Q37143
Q17,P463,Q7825
Q17,P463,Q19771
Q17,P463,Q170481
Q17,P463,Q1065
Q17,P463,Q191384
Q17,P463,Q827525
Q17,P463,Q656801
Q17,P463,Q1043527
Q17,P463,Q899770
Q17,P463,Q340195
Q17,P463,Q7886981
Q17,P463,Q188822
Q17,P463,Q782942
Q17,P463,Q38130
Q17,P463,Q1072120
Q17,P463,Q8475
Q17,P463,Q1480793
Q17,P463,Q842490
Q17,P463,Q233611
Q17,P463,Q826700
Q17,P463,Q7809
Q17,P463,Q5611262
Q17,P463,Q17495
Q17,P463,Q376150
Q17,P463,Q45177
Q17,P463,Q170424
Q17,P463,Q7817
Q17,P5658,Q13196750
Q17,P1830,Q14906468
Q17,P421,Q909085
Q17,P1465,Q6334572
Q17,P1906,Q208233
Q17,P361,Q27231
Q17,P47,Q159
Q17,P47,Q884
Q17,P47,Q865
Q17,P47,Q148
Q17,P47,Q30
Q17,P47,Q15180
Q17,P47,Q928
Q17,P527,Q17308006
Q17,P527,Q207520
Q17,P527,Q905661
Q17,P527,Q1063689
Q17,P527,Q841336
Q17,P527,Q1063946
Q17,P527,Q905991
Q17,P793,Q8663
Q17,P793,Q392541
Q17,P793,Q7445004
Q17,P793,Q694604
Q17,P793,Q8420
Q17,P793,Q1119956
Q17,P793,Q9646
Q17,P793,Q5367188
Q17,P793,Q17208829
Q17,P793,Q214866
Q17,P793,Q9664
Q17,P793,Q1377385
Q17,P793,Q47735
Q17,P793,Q1136168
Q17,P793,Q171178
Q17,P163,Q43175
Q17,P6104,Q8504015
Q17,P1740,Q7140310
Q17,P1151,Q6585753
Q17,P5125,Q7112310
Q17,P38,Q8146
Q17,P172,Q161652
Q17,P172,Q484464
Q17,P172,Q6501380
Q17,P172,Q101828
Q17,P2633,Q333690
Q17,P2959,Q22828397
Q17,P2959,Q44080056
Q17,P122,Q849242
Q17,P122,Q41614
Q17,P209,Q1142255
Q17,P194,Q202384
Q17,P1365,Q188712
Q17,P1365,Q11602290
Q17,P30,Q48
Q17,P237,Q170556
Q17,P5008,Q5460604
Q17,P1552,Q3174312
Q17,P1304,Q333101
Q17,P910,Q1411284
Q17,P6,Q132345
Q17,P6,Q122465
Q17,P155,Q188712
Q17,P1343,Q19180675
Q17,P1343,Q602358
Q17,P1343,Q66386517
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q602358
Q17,P1343,Q63284758
Q17,P1343,Q1768721
Q17,P1343,Q867541
Q17,P208,Q1190574
Q17,P85,Q81534
Q17,P78,Q39132
Q17,P31,Q3624078
Q17,P31,Q112099
Q17,P31,Q6256
Q17,P610,Q39231
Q17,P1464,Q7463305
Q17,P1622,Q13196750
Q17,P1589,Q1364781
Q17,P37,Q5287
Q17,P150,Q80434
Q17,P150,Q81863
Q17,P150,Q71699
Q17,P150,Q80011
Q17,P150,Q133879
Q17,P150,Q71707
Q17,P150,Q129499
Q17,P150,Q1037393
Q17,P150,Q83273
Q17,P150,Q48326
Q17,P150,Q47896
Q17,P150,Q128186
Q17,P150,Q44843
Q17,P150,Q1490
Q17,P150,Q127513
Q17,P150,Q132705
Q17,P150,Q132929
Q17,P150,Q131281
Q17,P150,Q125863
Q17,P150,Q132720
Q17,P150,Q127877
Q17,P150,Q131277
Q17,P150,Q131320
Q17,P150,Q128196
Q17,P150,Q131358
Q17,P150,Q120730
Q17,P150,Q122723
Q17,P150,Q130290
Q17,P150,Q131287
Q17,P150,Q131314
Q17,P150,Q133935
Q17,P150,Q132751
Q17,P150,Q132936
Q17,P150,Q617375
Q17,P150,Q127264
Q17,P150,Q160734
Q17,P150,Q161454
Q17,P150,Q123376
Q17,P150,Q134093
Q17,P150,Q123258
Q17,P150,Q169376
Q17,P150,Q130308
Q17,P150,Q133924
Q17,P150,Q130300
Q17,P150,Q15701
Q17,P150,Q766445
Q17,P150,Q160420
Q17,P36,Q262438
Q17,P36,Q862509
Q17,P36,Q1052803
Q17,P36,Q6031707
Q17,P36,Q215646
Q17,P36,Q751907
Q17,P36,Q1490
Q17,P2936,Q5287
Q17,P2936,Q2424943
Q17,P2936,Q2840988
Q17,P2936,Q2840986
Q17,P2936,Q3530484
Q17,P2936,Q3196527
Q17,P2936,Q3350036
Q17,P2936,Q56558
Q17,P2936,Q35601
Q17,P2936,Q36218
Q17,P2936,Q27969
Q17,P2936,Q34233
Q17,P2936,Q34243
Q17,P2936,Q34203
Q17,P17,Q17
Q17,P1344,Q838116
Q17,P2596,Q831454
Q17,P7867,Q8607401
Q17,P8402,Q97153912
Q8146,P17,Q17
Q8146,P31,Q8142
Q8146,P562,Q333101
Q8146,P910,Q7219549
Q8146,P5008,Q5460604
Q8146,P489,Q249321
Q8146,P489,Q3594938
Q8146,P176,Q130035
Q8146,P176,Q1130777
Q8146,P1343,Q602358
Q8146,P457,Q11504131
Q8146,P1365,Q5976974
Q8146,P92,Q11639619
Q8146,P92,Q11504131
Q8146,P92,Q11634675
Q8146,P92,Q11612510
Q8146,P1001,Q17
Q8146,P279,Q25530138
Q17221,P31,Q4164871
Q17221,P31,Q28640
Q17221,P910,Q6343855
Q17221,P279,Q11997597
Q17221,P279,Q255274
Q17221,P425,Q43669498
Q17221,P1889,Q3398872
Q246166,P31,Q4167410
Q246166,P1889,Q37512807
Q1193832,P31,Q151885
Q1193832,P361,Q395
Q1193832,P279,Q937228
Q413593,P31,Q4167410
Q413593,P1889,Q21286599
Q413593,P1889,Q30503965
Q413593,P460,Q1754576
Q346080,P31,Q4167410
Q148,P1304,Q249203
Q148,P1151,Q13365337
Q148,P530,Q30
Q148,P530,Q159
Q148,P530,Q801
Q148,P530,Q155
Q148,P530,Q38
Q148,P530,Q183
Q148,P530,Q1011
Q148,P530,Q34020
Q148,P530,Q711
Q148,P530,Q408
Q148,P530,Q805
Q148,P530,Q403
Q148,P530,Q334
Q148,P530,Q212
Q148,P530,Q851
Q148,P530,Q858
Q148,P530,Q884
Q148,P530,Q928
Q148,P530,Q184
Q148,P530,Q17
Q148,P530,Q43
Q148,P530,Q843
Q148,P530,Q902
Q148,P530,Q423
Q148,P530,Q232
Q148,P530,Q668
Q148,P530,Q41
Q148,P530,Q712
Q148,P530,Q878
Q148,P530,Q40
Q148,P530,Q983
Q148,P530,Q83311
Q148,P530,Q15
Q148,P530,Q889
Q148,P530,Q227
Q148,P530,Q419
Q148,P530,Q458
Q148,P530,Q79
Q148,P530,Q954
Q148,P530,Q953
Q148,P530,Q881
Q148,P530,Q717
Q148,P530,Q686
Q148,P530,Q77
Q148,P530,Q145
Q148,P530,Q1036
Q148,P530,Q948
Q148,P530,Q754
Q148,P530,Q678
Q148,P530,Q945
Q148,P530,Q869
Q148,P530,Q924
Q148,P530,Q863
Q148,P530,Q39
Q148,P530,Q34
Q148,P530,Q730
Q148,P530,Q1049
Q148,P530,Q854
Q148,P530,Q29
Q148,P530,Q958
Q148,P530,Q258
Q148,P530,Q1045
Q148,P530,Q1044
Q148,P530,Q1042
Q148,P530,Q1041
Q148,P530,Q1039
Q148,P530,Q683
Q148,P530,Q1037
Q148,P530,Q218
Q148,P530,Q971
Q148,P530,Q45
Q148,P530,Q36
Q148,P530,Q691
Q148,P530,Q804
Q148,P530,Q219060
Q148,P530,Q20
Q148,P530,Q1033
Q148,P530,Q664
Q148,P530,Q55
Q148,P530,Q837
Q148,P530,Q1030
Q148,P530,Q836
Q148,P530,Q1029
Q148,P530,Q1028
Q148,P530,Q96
Q148,P530,Q1027
Q148,P530,Q1025
Q148,P530,Q912
Q148,P530,Q826
Q148,P530,Q833
Q148,P530,Q1020
Q148,P530,Q1019
Q148,P530,Q32
Q148,P530,Q37
Q148,P530,Q1016
Q148,P530,Q1014
Q148,P530,Q819
Q148,P530,Q813
Q148,P530,Q710
Q148,P530,Q114
Q148,P530,Q766
Q148,P530,Q1008
Q148,P530,Q27
Q148,P530,Q796
Q148,P530,Q252
Q148,P530,Q189
Q148,P530,Q1007
Q148,P530,Q1006
Q148,P530,Q769
Q148,P530,Q117
Q148,P530,Q1000
Q148,P530,Q33
Q148,P530,Q702
Q148,P530,Q986
Q148,P530,Q736
Q148,P530,Q574
Q148,P530,Q977
Q148,P530,Q35
Q148,P530,Q974
Q148,P530,Q213
Q148,P530,Q229
Q148,P530,Q241
Q148,P530,Q224
Q148,P530,Q970
Q148,P530,Q917
Q148,P530,Q222
Q148,P530,Q262
Q148,P530,Q916
Q148,P530,Q781
Q148,P530,Q414
Q148,P530,Q778
Q148,P530,Q31
Q148,P530,Q16
Q148,P530,Q929
Q148,P530,Q962
Q148,P530,Q424
Q148,P530,Q657
Q148,P530,Q244
Q148,P530,Q750
Q148,P530,Q963
Q148,P530,Q219
Q148,P530,Q967
Q148,P530,Q298
Q148,P530,Q921
Q148,P530,Q399
Q148,P530,Q1246
Q148,P530,Q237
Q148,P530,Q28
Q148,P31,Q3624078
Q148,P31,Q842112
Q148,P31,Q859563
Q148,P31,Q1520223
Q148,P31,Q6256
Q148,P30,Q48
Q148,P36,Q956
Q148,P37,Q727694
Q148,P38,Q39099
Q148,P47,Q711
Q148,P47,Q232
Q148,P47,Q813
Q148,P47,Q863
Q148,P47,Q843
Q148,P47,Q668
Q148,P47,Q837
Q148,P47,Q917
Q148,P47,Q836
Q148,P47,Q819
Q148,P47,Q881
Q148,P47,Q159
Q148,P47,Q423
Q148,P47,Q889
Q148,P47,Q884
Q148,P47,Q17
Q148,P47,Q15180
Q148,P47,Q865
Q148,P85,Q156136
Q148,P78,Q38900
Q148,P78,Q11837308
Q148,P78,Q11837483
Q148,P163,Q131147
Q148,P150,Q956
Q148,P150,Q11736
Q148,P150,Q21208
Q148,P150,Q46913
Q148,P150,Q41079
Q148,P150,Q43934
Q148,P150,Q45208
Q148,P150,Q19206
Q148,P150,Q8686
Q148,P150,Q16963
Q148,P150,Q16967
Q148,P150,Q40956
Q148,P150,Q41705
Q148,P150,Q57052
Q148,P150,Q43407
Q148,P150,Q43684
Q148,P150,Q46862
Q148,P150,Q45761
Q148,P150,Q15175
Q148,P150,Q15176
Q148,P150,Q42200
Q148,P150,Q11725
Q148,P150,Q19770
Q148,P150,Q47097
Q148,P150,Q43194
Q148,P150,Q8646
Q148,P150,Q17269
Q148,P150,Q47974
Q148,P150,Q42392
Q148,P150,Q45833
Q148,P150,Q57448
Q148,P150,Q34800
Q148,P150,Q14773
Q148,P150,Q57251
Q148,P150,Q1152568
Q148,P194,Q19211
Q148,P194,Q19214
Q148,P209,Q691994
Q148,P209,Q2682024
Q148,P421,Q1143153
Q148,P421,Q6985
Q148,P237,Q187327
Q148,P610,Q513
Q148,P463,Q1065
Q148,P463,Q7825
Q148,P463,Q485207
Q148,P463,Q19771
Q148,P463,Q170481
Q148,P463,Q191384
Q148,P463,Q827525
Q148,P463,Q656801
Q148,P463,Q1043527
Q148,P463,Q899770
Q148,P463,Q340195
Q148,P463,Q384535
Q148,P463,Q7886981
Q148,P463,Q188822
Q148,P463,Q243630
Q148,P463,Q3772571
Q148,P463,Q37470
Q148,P463,Q8475
Q148,P463,Q1480793
Q148,P463,Q842490
Q148,P463,Q233611
Q148,P463,Q7809
Q148,P463,Q5611262
Q148,P463,Q17495
Q148,P463,Q376150
Q148,P463,Q162656
Q148,P463,Q170424
Q148,P463,Q7817
Q148,P208,Q59261
Q148,P832,Q196627
Q148,P832,Q131772
Q148,P832,Q38964
Q148,P832,Q718778
Q148,P832,Q47499
Q148,P832,Q10881633
Q148,P832,Q14942952
Q148,P832,Q14931580
Q148,P832,Q1145566
Q148,P35,Q15031
Q148,P35,Q15029
Q148,P35,Q16597
Q148,P35,Q377935
Q148,P35,Q311413
Q148,P35,Q504372
Q148,P35,Q17132
Q148,P35,Q22513
Q148,P35,Q968038
Q148,P35,Q16988
Q148,P35,Q5816
Q148,P35,Q17132
Q148,P6,Q18111
Q148,P6,Q16628
Q148,P6,Q18285
Q148,P6,Q18301
Q148,P6,Q99829
Q148,P6,Q41570
Q148,P6,Q17410
Q148,P910,Q7435401
Q148,P1740,Q7521902
Q148,P1343,Q678259
Q148,P1343,Q4173137
Q148,P1343,Q19180675
Q148,P1343,Q602358
Q148,P1343,Q2657718
Q148,P1343,Q4114391
Q148,P706,Q29520
Q148,P361,Q29520
Q148,P361,Q27231
Q148,P1313,Q4122271
Q148,P1365,Q13426199
Q148,P1365,Q4120908
Q148,P1589,Q792880
Q148,P1622,Q14565199
Q148,P2633,Q839778
Q148,P2853,Q24288454
Q148,P2853,Q1378312
Q148,P2853,Q2335539
Q148,P2852,Q2807090
Q148,P2852,Q25648823
Q148,P2852,Q25648851
Q148,P2184,Q862552
Q148,P2959,Q22828645
Q148,P2959,Q42311019
Q148,P2959,Q42311022
Q148,P1465,Q6482558
Q148,P1464,Q7463297
Q148,P1336,Q865
Q148,P1792,Q7062091
Q148,P1792,Q9069788
Q148,P1424,Q17682786
Q148,P1424,Q8005471
Q148,P172,Q42740
Q148,P172,Q36692
Q148,P172,Q1187403
Q148,P172,Q183573
Q148,P172,Q187985
Q148,P172,Q46118
Q148,P172,Q209959
Q148,P172,Q461282
Q148,P172,Q673161
Q148,P172,Q715978
Q148,P172,Q145665
Q148,P172,Q370868
Q148,P172,Q275453
Q148,P172,Q588574
Q148,P172,Q476550
Q148,P172,Q4208066
Q148,P172,Q309381
Q148,P172,Q857626
Q148,P172,Q216096
Q148,P122,Q50686
Q148,P122,Q193852
Q148,P122,Q4198907
Q148,P122,Q179164
Q148,P122,Q1520223
Q148,P1906,Q655407
Q148,P1552,Q47185282
Q148,P5008,Q5460604
Q148,P5008,Q54439832
Q148,P5125,Q7112227
Q148,P1889,Q29520
Q148,P5658,Q13196750
Q148,P112,Q17427
Q148,P740,Q83973
Q148,P2936,Q9186
Q148,P2936,Q12952528
Q148,P2936,Q12952530
Q148,P2936,Q12953553
Q148,P2936,Q12952250
Q148,P2936,Q12628803
Q148,P2936,Q3138832
Q148,P2936,Q674990
Q148,P2936,Q1367309
Q148,P2936,Q784502
Q148,P2936,Q769809
Q148,P2936,Q832026
Q148,P2936,Q1115317
Q148,P2936,Q2252191
Q148,P2936,Q953082
Q148,P2936,Q246122
Q148,P2936,Q727694
Q148,P2936,Q926742
Q148,P2936,Q934738
Q148,P2936,Q720192
Q148,P2936,Q3414352
Q148,P2936,Q1055287
Q148,P2936,Q1012917
Q148,P2936,Q2475478
Q148,P2936,Q3436700
Q148,P2936,Q1108934
Q148,P2936,Q2422759
Q148,P2936,Q1094190
Q148,P2936,Q4902547
Q148,P2936,Q4923414
Q148,P2936,Q2498808
Q148,P2936,Q6931494
Q148,P2936,Q6862618
Q148,P2936,Q6827993
Q148,P2936,Q4830439
Q148,P2936,Q3442330
Q148,P2936,Q4832486
Q148,P2936,Q6895060
Q148,P2936,Q4832535
Q148,P2936,Q3441122
Q148,P2936,Q5061915
Q148,P2936,Q6944445
Q148,P2936,Q2605689
Q148,P2936,Q2625410
Q148,P2936,Q4925096
Q148,P2936,Q4997235
Q148,P2936,Q7033959
Q148,P2936,Q3503800
Q148,P2936,Q2827749
Q148,P2936,Q6961032
Q148,P2936,Q8073523
Q148,P2936,Q5209052
Q148,P2936,Q7049385
Q148,P2936,Q2879238
Q148,P2936,Q7093790
Q148,P2936,Q2904868
Q148,P2936,Q2945610
Q148,P2936,Q7188378
Q148,P2936,Q2964447
Q148,P2936,Q5380858
Q148,P2936,Q3616358
Q148,P2936,Q7187103
Q148,P2936,Q7187058
Q148,P2936,Q2936935
Q148,P2936,Q10949828
Q148,P2936,Q9040772
Q148,P2936,Q7408902
Q148,P2936,Q7409269
Q148,P2936,Q5548692
Q148,P2936,Q3033554
Q148,P2936,Q11251864
Q148,P2936,Q11163308
Q148,P2936,Q11159532
Q148,P2936,Q5873537
Q148,P2936,Q3042189
Q148,P2936,Q3120647
Q148,P2936,Q3118757
Q148,P2936,Q3112388
Q148,P2936,Q7418287
Q148,P2936,Q3092284
Q148,P2936,Q3092293
Q148,P2936,Q3141783
Q148,P2936,Q3182570
Q148,P2936,Q3915716
Q148,P2936,Q7560736
Q148,P2936,Q7542773
Q148,P2936,Q3178570
Q148,P2936,Q7675751
Q148,P2936,Q3194984
Q148,P2936,Q7786695
Q148,P2936,Q7796015
Q148,P2936,Q3027879
Q148,P2936,Q6401849
Q148,P2936,Q4737539
Q148,P2936,Q3280623
Q148,P2936,Q6377155
Q148,P2936,Q4700657
Q148,P2936,Q12952417
Q148,P2936,Q6428686
Q148,P2936,Q6440952
Q148,P2936,Q6441084
Q148,P2936,Q6441074
Q148,P2936,Q3307894
Q148,P2936,Q3320659
Q148,P2936,Q3361723
Q148,P2936,Q6493203
Q148,P2936,Q6485577
Q148,P2936,Q6505073
Q148,P2936,Q6482736
Q148,P2936,Q6480756
Q148,P2936,Q8048537
Q148,P2936,Q8055032
Q148,P2936,Q8054983
Q148,P2936,Q35100
Q148,P2936,Q14468943
Q148,P2936,Q3359940
Q148,P2936,Q8057765
Q148,P2936,Q56440
Q148,P2936,Q56435
Q148,P2936,Q56441
Q148,P2936,Q56452
Q148,P2936,Q56412
Q148,P2936,Q56413
Q148,P2936,Q56480
Q148,P2936,Q56479
Q148,P2936,Q56406
Q148,P2936,Q56400
Q148,P2936,Q12953327
Q148,P2936,Q56407
Q148,P2936,Q13634282
Q148,P2936,Q6583606
Q148,P2936,Q13848149
Q148,P2936,Q56411
Q148,P2936,Q12953329
Q148,P2936,Q56509
Q148,P2936,Q56551
Q148,P2936,Q56546
Q148,P2936,Q56583
Q148,P2936,Q56559
Q148,P2936,Q56563
Q148,P2936,Q56582
Q148,P2936,Q16999095
Q148,P2936,Q56643
Q148,P2936,Q56601
Q148,P2936,Q35386
Q148,P2936,Q35379
Q148,P2936,Q56594
Q148,P2936,Q19597674
Q148,P2936,Q56854
Q148,P2936,Q56842
Q148,P2936,Q56848
Q148,P2936,Q56844
Q148,P2936,Q57000
Q148,P2936,Q56996
Q148,P2936,Q7850
Q148,P2936,Q35780
Q148,P2936,Q56921
Q148,P2936,Q56516
Q148,P2936,Q36455
Q148,P2936,Q36457
Q148,P2936,Q9192
Q148,P2936,Q9199
Q148,P2936,Q36495
Q148,P2936,Q9255
Q148,P2936,Q36612
Q148,P2936,Q36556
Q148,P2936,Q9252
Q148,P2936,Q36948
Q148,P2936,Q56334
Q148,P2936,Q56337
Q148,P2936,Q56332
Q148,P2936,Q56325
Q148,P2936,Q56299
Q148,P2936,Q13263
Q148,P2936,Q13216
Q148,P2936,Q13223
Q148,P2936,Q36840
Q148,P2936,Q13220
Q148,P2936,Q27927
Q148,P2936,Q32430
Q148,P2936,Q32947
Q148,P2936,Q32983
Q148,P2936,Q33375
Q148,P2936,Q33335
Q148,P2936,Q30004
Q148,P2936,Q29902
Q148,P2936,Q33332
Q148,P2936,Q33627
Q148,P2936,Q33475
Q148,P2936,Q33638
Q148,P2936,Q33873
Q148,P2936,Q34224
Q148,P2936,Q34133
Q148,P2936,Q34235
Q148,P2936,Q33963
Q148,P2936,Q34214
Q148,P2936,Q34271
Q148,P2936,Q34290
Q148,P2936,Q2874642
Q148,P2936,Q2929025
Q148,P2936,Q3403245
Q148,P2936,Q3138831
Q148,P2936,Q3138829
Q148,P2936,Q3403246
Q148,P2936,Q3363719
Q148,P2936,Q3307901
Q148,P2936,Q3100264
Q148,P2936,Q3572191
Q148,P2936,Q8843040
Q148,P2936,Q8842159
Q148,P2936,Q11092831
Q148,P2936,Q12626798
Q148,P2936,Q12633994
Q148,P2936,Q12642165
Q148,P2936,Q12633989
Q148,P2936,Q12952691
Q148,P2936,Q12952740
Q148,P2936,Q12953334
Q148,P2936,Q12953336
Q148,P2936,Q12953326
Q148,P2936,Q12953333
Q148,P2936,Q12953229
Q148,P2936,Q12953328
Q148,P2936,Q12953325
Q148,P2936,Q12953561
Q148,P2936,Q12953562
Q148,P2936,Q12953564
Q148,P2936,Q12953560
Q148,P2936,Q12953797
Q148,P2936,Q12953558
Q148,P2936,Q12953559
Q148,P2936,Q12953565
Q148,P2936,Q12953563
Q148,P2936,Q12953554
Q148,P2936,Q14240916
Q148,P2936,Q16109994
Q148,P2936,Q16115619
Q148,P2936,Q17284874
Q148,P2936,Q17195499
Q148,P2936,Q17651534
Q148,P2936,Q17651540
Q148,P2936,Q17651536
Q148,P2936,Q17651542
Q148,P2936,Q20527363
Q148,P2936,Q20527417
Q148,P2936,Q21658869
Q148,P2936,Q25559454
Q148,P2936,Q25559442
Q148,P2936,Q25559457
Q148,P2936,Q25559603
Q148,P2936,Q25559440
Q148,P2936,Q25559456
Q148,P2936,Q25559419
Q148,P2936,Q30334841
Q148,P2936,Q31204090
Q148,P2936,Q27478542
Q148,P2936,Q27431376
Q148,P2936,Q27434946
Q148,P2936,Q27144776
Q148,P2936,Q27431369
Q148,P2936,Q33522157
Q148,P2936,Q36211907
Q148,P2936,Q33590104
Q148,P2936,Q42310421
Q148,P2936,Q48565467
Q148,P2936,Q48565339
Q148,P2936,Q56826369
Q148,P2936,Q56751275
Q148,P2936,Q57259564
Q148,P2936,Q63284284
Q148,P2936,Q63308004
Q148,P2936,Q63340714
Q148,P2936,Q63341349
Q148,P2936,Q63341239
Q148,P2936,Q63213949
Q148,P2936,Q63341181
Q148,P2936,Q63341346
Q148,P2936,Q63341260
Q148,P2936,Q63341278
Q148,P2936,Q36586
Q148,P17,Q148
Q148,P1344,Q795464
Q148,P1344,Q2720495
Q148,P1344,Q83493046
Q148,P2596,Q645917
Q148,P7867,Q8607339
Q148,P279,Q465613
Q44782,P279,Q2516121
Q44782,P279,Q13226383
Q44782,P1424,Q5963628
Q44782,P910,Q5902907
Q44782,P1889,Q283202
Q44782,P1343,Q65109596
Q44782,P1343,Q4532138
Q223987,P31,Q4167410
Q5094229,P31,Q101352
Q5094229,P1889,Q1070866
Q5094229,P282,Q8229
Q8646,P1151,Q7543445
Q8646,P5125,Q7112289
Q8646,P38,Q31015
Q8646,P1792,Q7031102
Q8646,P2852,Q3086706
Q8646,P2853,Q1528507
Q8646,P457,Q15165
Q8646,P2633,Q2510174
Q8646,P1313,Q2741486
Q8646,P17,Q148
Q8646,P17,Q8680
Q8646,P2959,Q22704538
Q8646,P832,Q196627
Q8646,P832,Q131772
Q8646,P832,Q718778
Q8646,P832,Q40317
Q8646,P832,Q186206
Q8646,P832,Q209663
Q8646,P832,Q47499
Q8646,P832,Q5348941
Q8646,P832,Q1254268
Q8646,P832,Q13636529
Q8646,P832,Q1145566
Q8646,P832,Q14931580
Q8646,P832,Q463754
Q8646,P832,Q19809
Q8646,P832,Q956699
Q8646,P206,Q15274
Q8646,P206,Q37660
Q8646,P418,Q752790
Q8646,P530,Q16
Q8646,P530,Q408
Q8646,P530,Q14773
Q8646,P530,Q334
Q8646,P530,Q865
Q8646,P530,Q869
Q8646,P530,Q928
Q8646,P530,Q30
Q8646,P530,Q423
Q8646,P530,Q668
Q8646,P530,Q145
Q8646,P194,Q19208
Q8646,P2184,Q733116
Q8646,P37,Q3110592
Q8646,P37,Q1860
Q8646,P37,Q9186
Q8646,P37,Q727694
Q8646,P5008,Q5460604
Q8646,P155,Q1054923
Q8646,P1304,Q1595286
Q8646,P910,Q7213843
Q8646,P1791,Q31059028
Q8646,P6,Q15023
Q8646,P6,Q15027
Q8646,P6,Q15024
Q8646,P6,Q19217
Q8646,P463,Q7825
Q8646,P463,Q170481
Q8646,P463,Q188822
Q8646,P463,Q170424
Q8646,P463,Q605326
Q8646,P463,Q485750
Q8646,P463,Q681487
Q8646,P463,Q5348119
Q8646,P463,Q309195
Q8646,P463,Q8475
Q8646,P208,Q15164
Q8646,P1465,Q9687484
Q8646,P85,Q156136
Q8646,P209,Q837636
Q8646,P361,Q148
Q8646,P361,Q27231
Q8646,P78,Q41639
Q8646,P47,Q15175
Q8646,P31,Q779415
Q8646,P31,Q515
Q8646,P31,Q486972
Q8646,P31,Q1907114
Q8646,P31,Q1549591
Q8646,P31,Q1637706
Q8646,P31,Q3502482
Q8646,P610,Q1481864
Q8646,P1464,Q8050957
Q8646,P1622,Q13196750
Q8646,P421,Q6985
Q8646,P150,Q752523
Q8646,P150,Q877132
Q8646,P150,Q868032
Q8646,P150,Q155697
Q8646,P150,Q15019
Q8646,P150,Q877813
Q8646,P150,Q878514
Q8646,P150,Q986383
Q8646,P150,Q871442
Q8646,P150,Q986415
Q8646,P150,Q875773
Q8646,P150,Q655626
Q8646,P150,Q878503
Q8646,P150,Q157669
Q8646,P150,Q312485
Q8646,P150,Q727054
Q8646,P150,Q986431
Q8646,P150,Q986434
Q8646,P163,Q186456
Q8646,P2936,Q1860
Q8646,P2936,Q1860
Q8646,P2936,Q9186
Q8646,P2936,Q727694
Q8646,P2936,Q7033959
Q8646,P2936,Q17038844
Q8646,P2936,Q9192
Q8646,P92,Q15165
Q8646,P1740,Q7140824
Q8646,P1441,Q2385
Q8646,P1343,Q602358
Q8646,P1343,Q4114391
Q8646,P793,Q671479
Q8646,P7867,Q8607386
Q8646,P190,Q612
Q8646,P8402,Q97033976
Q8646,P30,Q48
Q9922,P31,Q3841820
Q9922,P31,Q19776628
Q9922,P361,Q1095058
Q9922,P361,Q1187758
Q9922,P361,Q622712
Q9922,P361,Q637405
Q9922,P361,Q570693
Q9922,P361,Q755124
Q9922,P361,Q18691434
Q9922,P361,Q384749
Q9922,P361,Q994407
Q9922,P361,Q1493494
Q9922,P361,Q2839543
Q9922,P361,Q754673
Q9922,P361,Q20581324
Q9922,P361,Q607188
Q9922,P361,Q76228
Q9922,P361,Q41670
Q9922,P361,Q606972
Q9922,P361,Q5974462
Q9922,P361,Q90681288
Q9922,P1299,Q17021759
Q9922,P910,Q16325365
Q9922,P1889,Q47110999
Q9922,P1889,Q82320
Q9922,P1889,Q14401
Q235656,P31,Q4167410
Q235656,P460,Q9357969
Q224006,P31,Q4167410
Q224006,P1889,Q21142325
Q409597,P31,Q4167410
Q409597,P1889,Q37544720
Q420328,P31,Q4167410
Q420328,P1889,Q14915271
Q298714,P31,Q4167410
Q298714,P1889,Q37472356
Q298714,P1889,Q27888726
Q37507,P910,Q13270210
Q37507,P186,Q287
Q37507,P186,Q2454591
Q37507,P186,Q389782
Q37507,P186,Q674
Q37507,P366,Q1192478
Q37507,P279,Q39546
Q34,P1151,Q8253573
Q34,P5125,Q7112469
Q34,P38,Q122922
Q34,P1792,Q6994006
Q34,P2852,Q1061257
Q34,P2853,Q1378312
Q34,P2853,Q1123613
Q34,P2633,Q1771444
Q34,P1313,Q687075
Q34,P17,Q34
Q34,P2959,Q23014188
Q34,P2959,Q42294394
Q34,P122,Q41614
Q34,P122,Q188759
Q34,P832,Q196627
Q34,P832,Q132001
Q34,P832,Q40317
Q34,P832,Q21196
Q34,P832,Q209663
Q34,P832,Q47499
Q34,P832,Q51638
Q34,P832,Q39864
Q34,P832,Q1348730
Q34,P832,Q14830720
Q34,P832,Q587
Q34,P832,Q15113728
Q34,P832,Q2703710
