entity1,relation,entity2
Q300942,P460,Q75135664
Q5611311,P31,Q4167410
Q417888,P31,Q4167410
Q64384,P17,Q39
Q64384,P31,Q70208
Q64384,P131,Q11972
Q64384,P131,Q598525
Q64384,P47,Q64334
Q64384,P47,Q64306
Q64384,P47,Q68302
Q64384,P47,Q64139
Q64384,P47,Q64221
Q64384,P47,Q659067
Q64384,P421,Q6655
Q64384,P421,Q6723
Q64384,P37,Q188
Q64384,P1456,Q14546459
Q64384,P910,Q9185503
Q64384,P361,Q95097968
Q1206770,P31,Q4167410
Q81009,P910,Q8619722
Q81009,P31,Q1047113
Q81009,P31,Q11862829
Q81009,P31,Q4671286
Q81009,P361,Q11024
Q81009,P1343,Q4239850
Q81009,P1343,Q2657718
Q81009,P1343,Q602358
Q81009,P1343,Q19180675
Q81009,P3095,Q361809
Q81009,P2579,Q97008347
Q81009,P2579,Q14623843
Q3303197,P31,Q210167
Q3303197,P452,Q941594
Q3303197,P159,Q1490
Q3303197,P17,Q17
Q3303197,P910,Q8236592
Q16319025,P910,Q18813436
Q16319025,P279,Q268592
Q16319025,P279,Q11016
Q16319025,P279,Q57774188
Q5177565,P31,Q4830453
Q5177565,P31,Q6881511
Q5177565,P414,Q171240
Q5177565,P159,Q210985
Q5177565,P1454,Q891723
Q1983554,P31,Q101352
Q1983554,P1889,Q60345
Q1983554,P460,Q23296873
Q1983554,P460,Q21502212
Q1983554,P407,Q1860
Q1983554,P282,Q8229
Q65045905,P31,Q4167410
Q1390,P105,Q37517
Q1390,P171,Q105146
Q1390,P31,Q16521
Q1390,P944,Q13011
Q1390,P910,Q8977496
Q1390,P910,Q5608148
Q1390,P1343,Q678259
Q1390,P1343,Q602358
Q1390,P1343,Q19180675
Q1390,P1343,Q19190511
Q1390,P1343,Q4532138
Q1390,P1151,Q10564223
Q1390,P5008,Q5460604
Q1390,P2579,Q39286
Q1390,P1672,Q38117921
Q1390,P1552,Q6037215
Q27790137,P31,Q4167410
Q1570376,P31,Q4167410
Q1570376,P1889,Q20997795
Q411883,P31,Q4167410
Q411883,P1889,Q21143730
Q411883,P1889,Q1014886
Q213062,P910,Q8817349
Q213062,P279,Q2095
Q213062,P1889,Q289005
Q213062,P1889,Q12157652
Q213062,P366,Q540912
Q213062,P31,Q19861951
Q720398,P910,Q7014493
Q720398,P31,Q1039303
Q720398,P1536,Q647574
Q720398,P279,Q10843872
Q720398,P2283,Q44432
Q720398,P276,Q274393
Q720398,P276,Q43164
Q720398,P276,Q628858
Q720398,P3095,Q160131
Q720398,P1056,Q4498085
Q720398,P1889,Q264619
Q5419252,P461,Q12498580
Q5419252,P361,Q77468620
Q1238739,P414,Q13677
Q1238739,P414,Q818723
Q1238739,P31,Q4830453
Q1238739,P159,Q340
Q1238739,P17,Q16
Q7240650,P31,Q4167410
Q23821294,P31,Q101352
Q23821294,P1889,Q2096747
Q23821294,P282,Q8229
Q346604,P31,Q4167410
Q346604,P1889,Q16977825
Q346604,P1889,Q16860536
Q346604,P460,Q928762
Q346604,P460,Q22928197
Q382466,P31,Q4167410
Q1323725,P31,Q5
Q1323725,P20,Q6721586
Q1323725,P21,Q6581097
Q1323725,P106,Q1259323
Q1323725,P1889,Q1179935
Q299571,P31,Q4167410
Q299571,P910,Q9174665
Q204674,P31,Q4167410
Q14076,P910,Q7318906
Q14076,P279,Q122224
Q14076,P279,Q949861
Q14076,P186,Q131877
Q14076,P186,Q244680
Q14076,P186,Q146322
Q14076,P186,Q6714735
Q14076,P31,Q35456
Q14076,P5008,Q97285685
Q231521,P31,Q4167410
Q231521,P1889,Q1797561
Q231521,P1889,Q27832383
Q231521,P1889,Q10374206
Q231521,P1889,Q51718517
Q231521,P460,Q419071
Q231521,P460,Q10374188
Q397811,P31,Q4167410
Q2353244,P31,Q4167410
Q2353244,P1889,Q16883898
Q9027575,P31,Q4167410
Q9027575,P1889,Q11113719
Q9027575,P1889,Q22122844
Q9027575,P1889,Q3286725
Q9027575,P1889,Q53599670
Q9027575,P460,Q6301940
Q9027575,P460,Q20047476
Q9027575,P460,Q16291131
Q224058,P31,Q4167410
Q224058,P1343,Q2041543
Q224058,P910,Q9737643
Q13563226,P279,Q2956685
Q351215,P31,Q4167410
Q351215,P1889,Q37055595
Q628455,P279,Q2627975
Q628455,P361,Q11042
Q628455,P910,Q9759082
Q628455,P1343,Q2657718
Q628455,P1343,Q2041543
Q628455,P1343,Q19190511
Q496,P279,Q289472
Q496,P279,Q864214
Q496,P910,Q6935647
Q496,P1343,Q2041543
Q496,P1343,Q1768721
Q496,P460,Q66560780
Q496,P1889,Q742139
Q496,P1889,Q3174392
Q496,P2849,Q9649
Q496,P366,Q185716
Q496,P366,Q5309573
Q177323,P279,Q6256
Q177323,P461,Q132453
Q177323,P910,Q7014594
Q177323,P31,Q82794
Q177323,P31,Q2221906
Q299507,P31,Q4167410
Q299507,P1889,Q19550817
Q299507,P1889,Q19550800
Q296703,P31,Q4167410
Q296703,P1889,Q608991
Q296703,P1889,Q47162960
Q296703,P460,Q7323531
Q316,P31,Q16748888
Q316,P910,Q54083
Q316,P361,Q9357054
Q316,P361,Q77468620
Q316,P461,Q160232
Q316,P1889,Q1320124
Q316,P1889,Q1210705
Q316,P1889,Q224654
Q316,P1889,Q474367
Q316,P1889,Q250861
Q316,P1889,Q1823724
Q316,P1889,Q6660863
Q316,P1889,Q20527689
Q316,P1889,Q11266420
Q316,P1889,Q231444
Q316,P1889,Q450778
Q316,P1889,Q1516527
Q316,P1889,Q71068291
Q316,P1889,Q1806606
Q316,P1889,Q20519184
Q316,P2959,Q22828880
Q316,P5008,Q5460604
Q316,P1343,Q1210353
Q316,P1343,Q4086271
Q316,P1343,Q4173137
Q316,P1343,Q4173137
Q316,P279,Q813912
Q316,P279,Q1124198
Q316,P279,Q9415
Q316,P460,Q190
Q316,P1552,Q16358629
Q255266,P31,Q9415
Q255266,P31,Q16748867
Q255266,P361,Q9357054
Q255266,P361,Q28481737
Q255266,P361,Q77468620
Q255266,P461,Q333173
Q255266,P1889,Q1362683
Q255266,P1382,Q1362683
Q1296184,P31,Q4167410
Q746418,P279,Q2305441
Q224129,P31,Q4167410
Q176,P1456,Q3247234
Q176,P1456,Q3250874
Q176,P1456,Q378616
Q176,P1365,Q2935756
Q176,P1365,Q2574114
Q176,P1365,Q1121436
Q176,P457,Q868884
Q176,P36,Q2145
Q176,P47,Q759
Q176,P47,Q724
Q176,P47,Q1965
Q176,P47,Q2003
Q176,P47,Q1384
Q176,P47,Q16551
Q176,P47,Q1904
Q176,P47,Q738395
Q176,P47,Q2007
Q176,P47,Q38610
Q176,P47,Q2023
Q176,P37,Q150
Q176,P131,Q16
Q176,P17,Q16
Q176,P30,Q49
Q176,P150,Q809729
Q176,P150,Q615914
Q176,P150,Q680780
Q176,P150,Q510572
Q176,P150,Q1122368
Q176,P150,Q1474984
Q176,P150,Q222948
Q176,P150,Q321529
Q176,P150,Q1124109
Q176,P150,Q927561
Q176,P150,Q728139
Q176,P150,Q1068386
Q176,P150,Q141810
Q176,P150,Q692825
Q176,P150,Q2304022
Q176,P150,Q931679
Q176,P163,Q392167
Q176,P237,Q427048
Q176,P6,Q256249
Q176,P6,Q3379654
Q176,P6,Q381007
Q176,P6,Q3085147
Q176,P6,Q660646
Q176,P6,Q718520
Q176,P6,Q718349
Q176,P6,Q179925
Q176,P6,Q718571
Q176,P6,Q718557
Q176,P6,Q532280
Q176,P6,Q608672
Q176,P6,Q513514
Q176,P6,Q648593
Q176,P6,Q1479431
Q176,P6,Q750977
Q176,P6,Q764557
Q176,P6,Q642503
Q176,P6,Q380370
Q176,P6,Q113941
Q176,P6,Q2594246
Q176,P6,Q2857198
Q176,P6,Q1685649
Q176,P6,Q3014239
Q176,P6,Q3166184
Q176,P6,Q650980
Q176,P6,Q964801
Q176,P6,Q3014237
Q176,P6,Q1393455
Q176,P6,Q1873388
Q176,P6,Q574359
Q176,P6,Q48966
Q176,P910,Q8261183
Q176,P31,Q11828004
Q176,P31,Q3750285
Q176,P194,Q15150880
Q176,P1151,Q14614968
Q176,P190,Q8686
Q176,P190,Q120730
Q176,P1464,Q8081598
Q176,P1465,Q9676864
Q176,P1740,Q7522970
Q176,P1792,Q8954318
Q176,P1313,Q2911019
Q176,P208,Q2993943
Q176,P2184,Q375513
Q176,P2238,Q170177
Q176,P2238,Q1499241
Q176,P2238,Q164844
Q176,P2238,Q211568
Q176,P421,Q941023
Q176,P2633,Q2575182
Q176,P610,Q3321804
Q176,P1589,Q788
Q176,P35,Q9682
Q176,P1906,Q14931511
Q176,P1546,Q2445697
Q176,P206,Q68467
Q176,P206,Q134750
Q176,P1889,Q2145
Q176,P5125,Q7112423
Q176,P1791,Q8328742
Q176,P832,Q3187072
Q176,P832,Q2427163
Q176,P832,Q5433098
Q176,P832,Q27631
Q176,P832,Q2916311
Q176,P2936,Q17502788
Q176,P2936,Q1704302
Q176,P2936,Q56590
Q176,P2936,Q13193
Q176,P2936,Q13321
Q176,P2936,Q150
Q176,P2936,Q28092
Q176,P2936,Q13339
Q176,P2936,Q13351
Q176,P2936,Q4126517
Q176,P2936,Q12953464
Q176,P138,Q2145
Q176,P1343,Q602358
Q176,P1299,Q63986106
Q176,P38,Q1104069
Q176,P807,Q1121436
Q176,P122,Q3043547
Q176,P7867,Q84111761
Q176,P8402,Q97125332
Q341326,P31,Q4167410
Q2000152,P31,Q4167410
Q2000152,P1889,Q16880515
Q418290,P31,Q4167410
Q418290,P1889,Q16869638
Q418290,P1889,Q28865502
Q230175,P31,Q4167410
Q230175,P1889,Q37466819
Q276507,P31,Q4830453
Q276507,P159,Q1017
Q276507,P159,Q1718
Q276507,P361,Q155718
Q276507,P361,Q1230458
Q276507,P361,Q1230458
Q276507,P361,Q874430
Q276507,P910,Q8972796
Q276507,P1454,Q292704
Q276507,P17,Q183
Q276507,P740,Q1718
Q276507,P112,Q1460223
Q276507,P452,Q207652
Q276507,P355,Q28971020
Q276507,P355,Q30338367
Q276507,P355,Q30338368
Q276507,P355,Q30338369
Q276507,P138,Q1460223
Q276507,P1830,Q567411
Q276507,P1830,Q1770190
Q276507,P1830,Q2071993
Q276507,P1830,Q2254291
Q276507,P1830,Q5427533
Q276507,P1830,Q7638450
Q276507,P1830,Q19910139
Q276507,P1830,Q20713314
Q276507,P3320,Q1635147
Q910368,P414,Q13677
Q910368,P31,Q4830453
Q910368,P17,Q30
Q910368,P159,Q5135151
Q910368,P740,Q17042
Q910368,P452,Q540912
Q910368,P361,Q242345
Q910368,P355,Q5000673
Q910368,P1454,Q891723
Q1350049,P31,Q4167410
Q1420683,P31,Q4167410
Q1420683,P1889,Q28659707
Q1420683,P1889,Q43400402
Q16774998,P31,Q4167410
Q416500,P31,Q4167410
Q416500,P1889,Q16276369
Q416500,P1889,Q47326328
Q1743933,P31,Q4167410
Q1743933,P1889,Q16278018
Q1743933,P1889,Q6418505
Q846664,P910,Q7487071
Q846664,P31,Q55983715
Q846664,P279,Q48428
Q846664,P1343,Q1768721
Q216916,P279,Q19403027
Q216916,P279,Q1184840
Q216916,P910,Q6164868
Q216916,P31,Q20027953
Q216916,P366,Q627716
Q216916,P461,Q2438179
Q216916,P1424,Q13518201
Q3114762,P279,Q177597
Q3114762,P279,Q7978115
Q3114762,P31,Q2235308
Q3114762,P31,Q18643213
Q3114762,P1343,Q2657718
Q3114762,P1343,Q4086271
Q3114762,P1343,Q4114391
Q3114762,P1343,Q602358
Q3114762,P1343,Q19180675
Q3114762,P1424,Q10157973
Q3114762,P910,Q7302583
Q37901,P279,Q1267889
Q37901,P279,Q2507626
Q37901,P910,Q7032007
Q37901,P1343,Q2657718
Q37901,P1343,Q2041543
Q37901,P1343,Q602358
Q37901,P1343,Q4532138
Q37901,P1424,Q14359390
Q37901,P461,Q93267
Q812585,P279,Q15324
Q812585,P17,Q30
Q8743,P40,Q881295
Q8743,P40,Q553138
Q8743,P40,Q2421994
Q8743,P40,Q1782080
Q8743,P40,Q41194869
Q8743,P40,Q63823815
Q8743,P27,Q30
Q8743,P19,Q1645063
Q8743,P166,Q10855212
Q8743,P166,Q5593916
Q8743,P166,Q817496
Q8743,P166,Q1419938
Q8743,P166,Q2096481
Q8743,P166,Q6805076
Q8743,P166,Q3332215
Q8743,P166,Q14705795
Q8743,P166,Q3141777
Q8743,P166,Q721743
Q8743,P166,Q1366018
Q8743,P166,Q1086458
Q8743,P166,Q4710826
Q8743,P166,Q21843362
Q8743,P166,Q17011048
Q8743,P166,Q6234290
Q8743,P31,Q5
Q8743,P140,Q620629
Q8743,P910,Q8319235
Q8743,P20,Q932601
Q8743,P106,Q1823479
Q8743,P106,Q81096
Q8743,P106,Q205375
Q8743,P106,Q170790
Q8743,P106,Q131524
Q8743,P106,Q28389
Q8743,P106,Q43845
Q8743,P463,Q191583
Q8743,P463,Q466089
Q8743,P463,Q2370801
Q8743,P463,Q83172
Q8743,P463,Q270794
Q8743,P735,Q16428906
Q8743,P735,Q448135
Q8743,P1343,Q12912667
Q8743,P1343,Q17378135
Q8743,P1343,Q602358
Q8743,P1343,Q19180675
Q8743,P1343,Q17329836
Q8743,P1343,Q2041543
Q8743,P1343,Q67311526
Q8743,P1343,Q63284758
Q8743,P26,Q22087332
Q8743,P26,Q22087338
Q8743,P1411,Q38104
Q8743,P2959,Q22828557
Q8743,P69,Q130981
Q8743,P734,Q37027345
Q8743,P101,Q14208553
Q8743,P101,Q3908516
Q8743,P101,Q43035
Q8743,P101,Q8087
Q8743,P101,Q11023
Q8743,P101,Q3429919
Q8743,P101,Q205375
Q8743,P101,Q131524
Q8743,P5008,Q5460604
Q8743,P119,Q7789244
Q8743,P172,Q846570
Q8743,P509,Q12206
Q8743,P1412,Q1860
Q8743,P1196,Q3739104
Q8743,P21,Q6581097
Q8743,P1830,Q606359
Q8743,P1830,Q575024
Q8743,P6886,Q1860
Q8743,P485,Q39934978
Q8743,P1038,Q4119577
Q8743,P103,Q1860
Q8743,P1889,Q436039
Q8743,P22,Q96201245
Q8743,P25,Q96201266
Q395112,P31,Q4167410
Q2345180,P31,Q4167410
Q2345180,P1889,Q7703561
Q6266,P460,Q7267188
Q6266,P460,Q2472587
Q6266,P910,Q9722214
Q6266,P1343,Q2041543
Q6266,P1343,Q19190511
Q6266,P31,Q33104069
Q6266,P31,Q659390
Q6266,P279,Q16334295
Q6266,P361,Q1156970
Q6266,P1889,Q231002
Q6266,P1889,Q2472587
Q6266,P1889,Q41710
Q6266,P1889,Q12839330
Q3429088,P31,Q34770
Q3429088,P31,Q1288568
Q3429088,P279,Q2997506
Q3429088,P3823,Q29051551
Q3429088,P17,Q881
Q3429088,P2341,Q36662
Q3429088,P2341,Q36725
Q3429088,P2341,Q33369
Q3429088,P2341,Q36723
Q3429088,P1889,Q4957737
Q869,P1344,Q4654163
Q869,P1344,Q184425
Q869,P1151,Q14644364
Q869,P5125,Q7112484
Q869,P1792,Q7031648
Q869,P2852,Q25648876
Q869,P2852,Q25648881
Q869,P2852,Q25743536
Q869,P2853,Q24288454
Q869,P2853,Q24288456
Q869,P2853,Q1378312
Q869,P2853,Q1123613
Q869,P172,Q472834
Q869,P172,Q25045392
Q869,P2633,Q1546292
Q869,P1313,Q12376089
Q869,P17,Q869
Q869,P2959,Q27103907
Q869,P2959,Q30302990
Q869,P2959,Q47995170
Q869,P1552,Q47185282
Q869,P530,Q38
Q869,P530,Q183
Q869,P530,Q408
Q869,P530,Q851
Q869,P530,Q403
Q869,P530,Q917
Q869,P530,Q35
Q869,P530,Q142
Q869,P530,Q833
Q869,P530,Q843
Q869,P530,Q928
Q869,P530,Q252
Q869,P530,Q819
Q869,P530,Q865
Q869,P530,Q921
Q869,P530,Q424
Q869,P530,Q96
Q869,P530,Q334
Q869,P530,Q8646
Q869,P530,Q159
Q869,P530,Q902
Q869,P530,Q148
Q869,P530,Q668
Q869,P530,Q884
Q869,P530,Q17
Q869,P530,Q423
Q869,P530,Q218
Q869,P1906,Q27330121
Q869,P194,Q1368318
Q869,P194,Q25352284
Q869,P2184,Q379391
Q869,P37,Q9217
Q869,P30,Q48
Q869,P36,Q1861
Q869,P237,Q188053
Q869,P5008,Q5460604
Q869,P5008,Q54439832
Q869,P47,Q819
Q869,P47,Q424
Q869,P47,Q833
Q869,P47,Q836
Q869,P47,Q1054184
Q869,P910,Q1456388
Q869,P6,Q16140300
Q869,P6,Q2108126
Q869,P35,Q548733
Q869,P155,Q1081620
Q869,P1791,Q25213770
Q869,P463,Q1065
Q869,P463,Q7768
Q869,P463,Q7825
Q869,P463,Q170481
Q869,P463,Q191384
Q869,P463,Q827525
Q869,P463,Q656801
Q869,P463,Q1043527
Q869,P463,Q384535
Q869,P463,Q7886981
Q869,P463,Q188822
Q869,P463,Q795985
Q869,P463,Q277252
Q869,P463,Q8475
Q869,P463,Q842490
Q869,P463,Q233611
Q869,P463,Q7809
Q869,P463,Q5611262
Q869,P463,Q17495
Q869,P463,Q376150
Q869,P463,Q170424
Q869,P463,Q7817
Q869,P5658,Q13196750
Q869,P1740,Q6429943
Q869,P208,Q873675
Q869,P1464,Q9493410
Q869,P1465,Q7482616
Q869,P38,Q177882
Q869,P85,Q207868
Q869,P361,Q11708
Q869,P78,Q43133
Q869,P31,Q41614
Q869,P31,Q3624078
Q869,P31,Q6256
Q869,P610,Q1140075
Q869,P2238,Q133006
Q869,P2238,Q161117
Q869,P2238,Q2141912
Q869,P1622,Q13196750
Q869,P6104,Q15060233
Q869,P1589,Q131217
Q869,P421,Q6940
Q869,P150,Q233588
Q869,P150,Q236419
Q869,P150,Q240495
Q869,P150,Q240540
Q869,P150,Q269270
Q869,P150,Q244698
Q869,P150,Q244618
Q869,P150,Q244652
Q869,P150,Q273794
Q869,P150,Q275740
Q869,P150,Q244699
Q869,P150,Q244628
Q869,P150,Q335492
Q869,P150,Q275758
Q869,P150,Q243791
Q869,P150,Q327510
Q869,P150,Q275377
Q869,P150,Q382144
Q869,P150,Q327533
Q869,P150,Q275388
Q869,P150,Q468554
Q869,P150,Q335119
Q869,P150,Q468547
Q869,P150,Q271737
Q869,P150,Q261241
Q869,P150,Q327737
Q869,P150,Q625463
Q869,P150,Q382125
Q869,P150,Q380761
Q869,P150,Q380757
Q869,P150,Q629024
Q869,P150,Q380752
Q869,P150,Q506598
Q869,P150,Q1001862
Q869,P150,Q243795
Q869,P150,Q476222
Q869,P150,Q1861
Q869,P150,Q459759
Q869,P150,Q273807
Q869,P150,Q336122
Q869,P150,Q466212
Q869,P150,Q334841
Q869,P150,Q239844
Q869,P150,Q242932
Q869,P150,Q459748
Q869,P150,Q240520
Q869,P150,Q237874
Q869,P150,Q275781
Q869,P150,Q380764
Q869,P150,Q271529
Q869,P150,Q334686
Q869,P150,Q459742
Q869,P150,Q337627
Q869,P150,Q334836
Q869,P150,Q272247
Q869,P150,Q244649
Q869,P150,Q334906
Q869,P150,Q327730
Q869,P150,Q207068
Q869,P150,Q321324
Q869,P150,Q335221
Q869,P150,Q381889
Q869,P150,Q241884
Q869,P150,Q244695
Q869,P150,Q236769
Q869,P150,Q244691
Q869,P150,Q271442
Q869,P150,Q236781
Q869,P150,Q273306
Q869,P150,Q243808
Q869,P150,Q182565
Q869,P150,Q236802
Q869,P150,Q236263
Q869,P150,Q235574
Q869,P150,Q240463
Q869,P150,Q243805
Q869,P150,Q242977
Q869,P163,Q134885
Q869,P1304,Q806706
Q869,P2936,Q9217
Q869,P2936,Q33417
Q869,P2936,Q1199751
Q869,P2936,Q116849
Q869,P2936,Q565110
Q869,P2936,Q2031144
Q869,P2936,Q3448919
Q869,P2936,Q6928276
Q869,P2936,Q3441103
Q869,P2936,Q3502234
Q869,P2936,Q4925684
Q869,P2936,Q4925096
Q869,P2936,Q3503717
Q869,P2936,Q5095211
Q869,P2936,Q7058885
Q869,P2936,Q7121294
Q869,P2936,Q3626597
Q869,P2936,Q7187991
Q869,P2936,Q7180184
Q869,P2936,Q5330390
Q869,P2936,Q3914630
Q869,P2936,Q3073465
Q869,P2936,Q3073453
Q869,P2936,Q3915665
Q869,P2936,Q7709156
Q869,P2936,Q7709159
Q869,P2936,Q6391529
Q869,P2936,Q3281057
Q869,P2936,Q13018559
Q869,P2936,Q8054978
Q869,P2936,Q56410
Q869,P2936,Q56508
Q869,P2936,Q56643
Q869,P2936,Q56852
Q869,P2936,Q56482
Q869,P2936,Q36437
Q869,P2936,Q56310
Q869,P2936,Q13349
Q869,P2936,Q33335
Q869,P2936,Q34780
Q869,P2936,Q3033578
Q869,P2936,Q3319380
Q869,P2936,Q3138831
Q869,P2936,Q3082037
Q869,P2936,Q16113806
Q869,P2936,Q18644464
Q869,P2936,Q18648701
Q869,P2936,Q18644465
Q869,P2936,Q25559417
Q869,P2936,Q26425602
Q869,P2596,Q1347711
Q869,P7867,Q84135668
Q869,P8402,Q97128854
Q5173080,P910,Q24988739
Q229060,P31,Q4167410
Q229060,P1889,Q12790801
Q229060,P1889,Q30105934
Q440016,P31,Q4167410
Q224909,P31,Q4167410
Q224909,P1889,Q1791084
Q224909,P1889,Q30576401
Q50912,P910,Q8983397
Q50912,P31,Q4830453
Q50912,P31,Q6881511
Q50912,P159,Q727
Q50912,P1365,Q1916052
Q50912,P17,Q55
Q50912,P1454,Q1436139
Q50912,P452,Q207652
Q50912,P355,Q28971305
Q50912,P355,Q28971306
Q50912,P355,Q30338834
Q50912,P355,Q30338836
Q50912,P355,Q30338838
Q50912,P355,Q33121064
Q50912,P1830,Q232854
Q50912,P1830,Q899151
Q50912,P1830,Q11750802
Q50912,P1830,Q50921
Q50912,P414,Q1930860
Q50912,P1056,Q174219
Q15725800,P31,Q4167410
Q5249488,P31,Q7725634
Q5249488,P50,Q363810
Q5249488,P123,Q95149
Q5249488,P136,Q1057172
Q5249488,P136,Q1426213
Q5249488,P921,Q8683
Q5249488,P495,Q30
Q5249488,P166,Q898527
Q5249488,P407,Q1860
Q293517,P31,Q4167410
Q293517,P1889,Q16479916
Q1022,P610,Q826470
Q1022,P1151,Q11380685
Q1022,P17,Q183
Q1022,P17,Q7318
Q1022,P17,Q41304
Q1022,P17,Q43287
Q1022,P17,Q159631
Q1022,P17,Q2172530
Q1022,P17,Q2227570
Q1022,P190,Q38022
Q1022,P190,Q153647
Q1022,P190,Q10690
Q1022,P190,Q6602
Q1022,P190,Q1156
Q1022,P190,Q27435
Q1022,P190,Q85
Q1022,P190,Q580
Q1022,P190,Q14960
Q1022,P190,Q894
Q1022,P190,Q374365
Q1022,P190,Q41139
Q1022,P190,Q571191
Q1022,P190,Q1489
Q1022,P190,Q384926
Q1022,P6,Q78408
Q1022,P6,Q92494
Q1022,P6,Q57952
Q1022,P421,Q6655
Q1022,P421,Q6723
Q1022,P31,Q1549591
Q1022,P31,Q14784328
Q1022,P31,Q2327515
Q1022,P31,Q1066984
Q1022,P31,Q253030
Q1022,P31,Q42744322
Q1022,P31,Q22865
Q1022,P194,Q1360830
Q1022,P47,Q8528
Q1022,P47,Q8533
Q1022,P47,Q8536
Q1022,P47,Q8541
Q1022,P150,Q727750
Q1022,P150,Q1398505
Q1022,P150,Q2359472
Q1022,P150,Q2359473
Q1022,P150,Q656982
Q1022,P150,Q865457
Q1022,P150,Q894747
Q1022,P150,Q660862
Q1022,P150,Q289874
Q1022,P150,Q1593221
Q1022,P150,Q1957900
Q1022,P150,Q733332
Q1022,P150,Q1959130
Q1022,P150,Q1730884
Q1022,P150,Q2099499
Q1022,P150,Q782888
Q1022,P150,Q1373697
Q1022,P150,Q897283
Q1022,P150,Q767962
Q1022,P150,Q1469016
Q1022,P150,Q322559
Q1022,P150,Q228211
Q1022,P910,Q8823080
Q1022,P1464,Q8079771
Q1022,P1465,Q9220061
Q1022,P1740,Q17273587
Q1022,P1792,Q7234184
Q1022,P361,Q8172
Q1022,P361,Q451619
Q1022,P706,Q1707601
Q1022,P206,Q1673
Q1022,P206,Q319609
Q1022,P1376,Q985
Q1022,P1376,Q8172
Q1022,P1376,Q251660
Q1022,P131,Q8172
Q1022,P1791,Q22910203
Q1022,P485,Q1806929
Q1022,P2872,Q45070553
Q1022,P463,Q1768108
Q1022,P463,Q28936918
Q1022,P463,Q55473342
Q1022,P463,Q747279
Q1022,P463,Q1691932
Q1022,P1343,Q602358
Q1022,P1343,Q4532138
Q1022,P1343,Q63284758
Q1022,P7867,Q83978807
Q446253,P31,Q4167410
Q64,P610,Q19259618
Q64,P1151,Q3248436
Q64,P31,Q1901835
Q64,P31,Q200250
Q64,P31,Q257391
Q64,P31,Q1221156
Q64,P31,Q1307779
Q64,P31,Q15974307
Q64,P31,Q707813
Q64,P31,Q5119
Q64,P31,Q42744322
Q64,P31,Q67123843
Q64,P31,Q1637706
Q64,P31,Q133442
Q64,P150,Q163966
Q64,P150,Q158893
Q64,P150,Q163012
Q64,P150,Q158095
Q64,P150,Q158083
Q64,P150,Q158064
Q64,P150,Q158106
Q64,P150,Q4071168
Q64,P150,Q158089
Q64,P150,Q119284
Q64,P150,Q329609
Q64,P150,Q158876
Q64,P194,Q640859
Q64,P209,Q2515458
Q64,P190,Q65
Q64,P190,Q90
Q64,P190,Q2807
Q64,P190,Q406
Q64,P190,Q270
Q64,P190,Q649
Q64,P190,Q239
Q64,P190,Q1781
Q64,P190,Q269
Q64,P190,Q1489
Q64,P190,Q956
Q64,P190,Q3630
Q64,P190,Q1490
Q64,P190,Q1486
Q64,P190,Q1085
Q64,P190,Q3935
Q64,P190,Q84
Q64,P190,Q472
Q64,P190,Q3616
Q64,P190,Q8717
Q64,P190,Q1748
Q64,P190,Q1899
Q64,P190,Q2844
Q64,P190,Q34820
Q64,P190,Q3561
Q64,P163,Q819691
Q64,P47,Q1208
Q64,P47,Q6115
Q64,P47,Q6181
Q64,P47,Q6178
Q64,P47,Q6173
Q64,P47,Q6146
Q64,P47,Q6142
Q64,P47,Q1711
Q64,P47,Q6139
Q64,P47,Q6119
Q64,P47,Q104192
Q64,P47,Q640426
Q64,P237,Q819737
Q64,P421,Q5412096
Q64,P501,Q1208
Q64,P910,Q4579913
Q64,P1464,Q15068755
Q64,P1465,Q9217674
Q64,P1740,Q6769919
Q64,P206,Q1684
Q64,P206,Q3908364
Q64,P206,Q697916
Q64,P206,Q1682
Q64,P206,Q161455
Q64,P206,Q694789
Q64,P206,Q300875
Q64,P206,Q316287
Q64,P206,Q324404
Q64,P206,Q562206
Q64,P206,Q671428
Q64,P206,Q1532109
Q64,P206,Q1538524
Q64,P206,Q1646276
Q64,P206,Q821135
Q64,P1792,Q6151539
Q64,P1791,Q7975011
Q64,P166,Q3323440
Q64,P1343,Q302556
Q64,P1343,Q19180675
Q64,P1343,Q602358
Q64,P1343,Q4114391
Q64,P1343,Q4173137
Q64,P1343,Q2041543
Q64,P1343,Q3181656
Q64,P1376,Q183
Q64,P1376,Q7318
Q64,P1376,Q27306
Q64,P1376,Q41304
Q64,P1376,Q161036
Q64,P1376,Q2415901
Q64,P1376,Q43287
Q64,P1376,Q38872
Q64,P1376,Q150981
Q64,P1376,Q700264
Q64,P1313,Q641159
Q64,P361,Q648102
Q64,P361,Q15781847
Q64,P2184,Q679741
Q64,P1365,Q321674
Q64,P1365,Q56037
Q64,P2633,Q5535125
Q64,P2959,Q21286937
Q64,P485,Q1610731
Q64,P5008,Q5460604
Q64,P463,Q1768108
Q64,P463,Q747279
Q64,P463,Q1654951
Q64,P6,Q213561
Q64,P6,Q69232
Q64,P6,Q650878
Q64,P6,Q96399
Q64,P6,Q2514
Q64,P6,Q705862
Q64,P6,Q215756
Q64,P6,Q68748
Q64,P6,Q552483
Q64,P6,Q2567
Q64,P6,Q60957
Q64,P6,Q61085
Q64,P6,Q60957
Q64,P6,Q8863
Q64,P6,Q102844
Q64,P17,Q148499
