entity1,relation,entity2
Q82799,P910,Q5642451
Q82799,P361,Q315
Q82799,P1687,P2561
Q82799,P1687,P1559
Q82799,P460,Q783521
Q82799,P460,Q151411
Q82799,P1889,Q503992
Q82799,P1889,Q31967286
Q82799,P1557,Q600590
Q2002118,P31,Q4167410
Q2002118,P1889,Q37520494
Q244696,P910,Q7468436
Q244696,P1343,Q2041543
Q244696,P279,Q8142
Q225590,P31,Q4167410
Q298971,P31,Q4167410
Q20659690,P31,Q4167410
Q20659690,P1889,Q292776
Q1196501,P31,Q4167410
Q1196501,P1889,Q37544975
Q575724,P31,Q4167410
Q575724,P1889,Q37551204
Q764844,P31,Q4167410
Q37507,P910,Q13270210
Q37507,P186,Q287
Q37507,P186,Q2454591
Q37507,P186,Q389782
Q37507,P186,Q674
Q37507,P186,Q309328
Q37507,P186,Q177540
Q37507,P186,Q37811845
Q37507,P366,Q1192478
Q37507,P279,Q39546
Q406754,P31,Q4167410
Q897,P462,Q208045
Q897,P910,Q7036426
Q897,P279,Q11426
Q897,P31,Q11344
Q897,P31,Q1924900
Q897,P31,Q186752
Q897,P1343,Q2657718
Q897,P1343,Q4086271
Q897,P1343,Q30059240
Q897,P1343,Q1970746
Q897,P1343,Q602358
Q897,P1343,Q602358
Q897,P1343,Q19180675
Q897,P1343,Q1768721
Q897,P2959,Q22828621
Q897,P2175,Q187255
Q897,P1889,Q228391
Q897,P1889,Q223822
Q897,P1889,Q226229
Q897,P1889,Q2619585
Q897,P1889,Q355663
Q897,P1889,Q13381679
Q897,P1889,Q18450732
Q897,P1889,Q1334908
Q897,P1889,Q243459
Q897,P1889,Q396751
Q897,P1889,Q1039080
Q897,P1889,Q5590004
Q897,P5008,Q5460604
Q897,P556,Q473227
Q897,P1441,Q2385
Q897,P361,Q239813
Q897,P361,Q185870
Q41441174,P31,Q4167410
Q11457,P279,Q20026824
Q11457,P279,Q161
Q11457,P910,Q7342794
Q11457,P1582,Q311515
Q11457,P1582,Q133481
Q11457,P1552,Q216678
Q11457,P366,Q8231603
Q11457,P366,Q14523736
Q11457,P366,Q3738205
Q11457,P366,Q810903
Q11457,P1343,Q28888841
Q11457,P31,Q161
Q11457,P5008,Q5460604
Q11457,P1889,Q12080077
Q11457,P1441,Q2385
Q218593,P31,Q1978718
Q218593,P31,Q16782623
Q218593,P31,Q82047057
Q218593,P910,Q20197544
Q218593,P111,Q36253
Q218593,P1343,Q2657718
Q218593,P1343,Q2041543
Q218593,P1343,Q19180675
Q218593,P1343,Q602358
Q218593,P1343,Q26711932
Q218593,P361,Q4420945
Q218593,P361,Q435964
Q218593,P361,Q641227
Q218593,P1889,Q61771670
Q218593,P1889,Q100063122
Q218593,P1889,Q7137383
Q218593,P1889,Q100046246
Q218593,P138,Q83360
Q36402,P461,Q168182
Q36402,P361,Q575
Q36402,P279,Q1260524
Q36402,P31,Q25235
Q36402,P1343,Q2041543
Q250827,P31,Q4167410
Q407074,P31,Q4167410
Q407074,P460,Q7394986
Q407074,P1889,Q37575527
Q1786927,P17,Q145
Q1786927,P31,Q23442
Q1786927,P131,Q202174
Q1786927,P361,Q81052
Q1786927,P206,Q97
Q1786927,P421,Q6574
Q1786927,P706,Q81052
Q1786927,P7959,Q652539
Q1786927,P910,Q68565719
Q16502,P910,Q7386634
Q16502,P31,Q151885
Q16502,P1151,Q18672717
Q16502,P460,Q2
Q16502,P279,Q488383
Q16502,P1889,Q19453698
Q16502,P6254,L5203
Q16502,P6254,L202883
Q16502,P1343,Q1768721
Q914068,P31,Q4167410
Q914068,P1889,Q37556570
Q2682765,P31,Q4167410
Q149621,P279,Q56061
Q149621,P910,Q9009334
Q149621,P31,Q15617994
Q149621,P460,Q30059
Q149621,P460,Q1427085
Q149621,P460,Q7688
Q149621,P460,Q1364324
Q149621,P1889,Q4389040
Q29485,P910,Q6158814
Q29485,P279,Q5801290
Q29485,P279,Q86923152
Q29485,P279,Q937228
Q29485,P279,Q451967
Q29485,P279,Q4026292
Q29485,P279,Q849149
Q29485,P1552,Q60528728
Q29485,P461,Q1648040
Q29485,P1343,Q602358
Q29485,P1343,Q1768721
Q29485,P1889,Q55022242
Q29485,P1889,Q170028
Q293618,P31,Q4167410
Q293618,P460,Q12262258
Q293618,P460,Q414069
Q293618,P460,Q60445027
Q293618,P460,Q60445044
Q293618,P460,Q60445068
Q293618,P460,Q20024970
Q293618,P1889,Q37187228
Q11563,P361,Q3054943
Q11563,P910,Q5460837
Q11563,P460,Q1289248
Q11563,P1963,P1171
Q11563,P279,Q309314
Q11563,P279,Q246672
Q11563,P279,Q614112
Q11563,P1343,Q47755251
Q11563,P1343,Q602358
Q11563,P5008,Q5460604
Q11563,P2959,Q56402551
Q11563,P1687,P1181
Q11563,P1552,Q47460393
Q730920,P910,Q7216270
Q730920,P279,Q61788060
Q730920,P279,Q170658
Q730920,P1542,Q21075690
Q730920,P828,Q621184
Q730920,P361,Q77468620
Q730920,P1552,Q4156986
Q82794,P279,Q618123
Q82794,P279,Q27096213
Q82794,P279,Q2221906
Q82794,P910,Q6581383
Q82794,P1963,P2082
Q82794,P1963,P3896
Q82794,P1963,P276
Q82794,P1963,P625
Q82794,P2579,Q817121
Q82794,P2579,Q1595873
Q82794,P2579,Q928786
Q82794,P1552,Q11500
Q82794,P1889,Q2221906
Q82794,P1889,Q1200511
Q82794,P1889,Q17334923
Q82794,P828,Q1299906
Q82794,P972,Q5460604
Q82794,P460,Q1251271
Q243732,P31,Q4167410
Q243732,P1889,Q37547361
Q16877203,P31,Q4167410
Q7590,P1151,Q6895441
Q7590,P527,Q334166
Q7590,P366,Q61509
Q7590,P366,Q177777
Q7590,P366,Q12048048
Q7590,P121,Q376799
Q7590,P121,Q42889
Q7590,P2633,Q795612
Q7590,P31,Q4284762
Q7590,P31,Q268592
Q7590,P31,Q8187769
Q7590,P1889,Q746984
Q7590,P1889,Q61509
Q7590,P1889,Q7216108
Q7590,P910,Q7216108
Q7590,P460,Q12162227
Q7590,P1424,Q11006251
Q7590,P5008,Q5460604
Q7590,P5125,Q7112806
Q7590,P279,Q79782
Q7590,P279,Q17988854
Q7590,P2579,Q2516517
Q7590,P3095,Q1509714
Q7590,P1552,Q334166
Q11663,P279,Q1322005
Q11663,P279,Q58928516
Q11663,P279,Q3505845
Q11663,P361,Q8104
Q11663,P910,Q6465519
Q11663,P1343,Q16387823
Q11663,P1343,Q2041543
Q11663,P1151,Q10814956
Q11663,P2579,Q25261
Q11663,P1963,P4150
Q11663,P1687,P4150
Q11663,P5008,Q5460604
Q11663,P1536,Q7493941
Q11663,P1552,Q614112
Q11663,P1552,Q4072190
Q11663,P1424,Q20376438
Q11663,P1424,Q8067988
Q551997,P279,Q11064354
Q551997,P279,Q214609
Q551997,P279,Q124291
Q551997,P186,Q11427
Q551997,P186,Q753
Q551997,P186,Q663
Q551997,P186,Q124291
Q551997,P1889,Q188447
Q551997,P1889,Q162
Q551997,P910,Q8084985
Q551997,P1343,Q602358
Q551997,P1343,Q4532138
Q446964,P31,Q4167410
Q140686,P31,Q11488158
Q140686,P31,Q12737077
Q140686,P31,Q4164871
Q140686,P2389,Q188628
Q140686,P2389,Q1752346
Q140686,P2389,Q837675
Q140686,P2389,Q865588
Q140686,P2389,Q5146169
Q140686,P1889,Q2420458
Q140686,P1889,Q30461
Q140686,P1687,P488
Q140686,P460,Q1255921
Q140686,P460,Q1251441
Q140686,P279,Q25713832
Q140686,P910,Q30826359
Q42501,P279,Q79529
Q42501,P279,Q837718
Q42501,P279,Q5376832
Q42501,P910,Q9610151
Q42501,P1343,Q2041543
Q42501,P1343,Q602358
Q42501,P1343,Q602358
Q42501,P1343,Q19180675
Q42501,P1537,Q168983
Q42501,P1552,Q133235
Q42501,P1889,Q3775643
Q42501,P1889,Q12385831
Q42501,P2670,Q216830
Q42501,P1557,Q355777
Q42501,P366,Q837718
Q42501,P5008,Q99671171
Q340812,P31,Q4167410
Q6016699,P31,Q4167410
Q6016699,P1889,Q13610143
Q6016699,P1889,Q6766392
Q6016699,P460,Q3290377
Q6016699,P460,Q21334681
Q6016699,P460,Q17516274
Q6016699,P460,Q230575
Q6016699,P460,Q234452
Q6016699,P460,Q397013
Q6016699,P460,Q122718
Q6016699,P460,Q765293
Q397164,P31,Q4167410
Q1794067,P460,Q1875996
Q1794067,P31,Q4167410
Q1794067,P1889,Q7200212
Q7233180,P31,Q4167410
Q343238,P31,Q4167410
Q261993,P31,Q4167410
Q261993,P910,Q8636414
Q120429,P31,Q4167410
Q878352,P1889,Q189349
Q878352,P1889,Q12016844
Q878352,P1889,Q25345174
Q878352,P1889,Q44342
Q878352,P1889,Q12827256
Q878352,P1889,Q8253
Q878352,P279,Q34394
Q878352,P6477,Q953429
Q878352,P1552,Q13649246
Q855949,P279,Q11348
Q855949,P31,Q93344
Q229949,P31,Q4167410
Q229949,P1889,Q36868654
Q229949,P1889,Q7577381
Q283308,P31,Q4167410
Q283308,P1889,Q1186164
Q283308,P1889,Q1186342
Q283308,P1889,Q5589432
Q283308,P1889,Q17005388
Q283308,P1889,Q7896797
Q283308,P1889,Q17112105
Q283308,P1889,Q5589432
Q283308,P460,Q15848171
Q3984436,P31,Q4167410
Q283,P527,Q629
Q283,P527,Q556
Q283,P910,Q6529461
Q283,P873,Q106410
Q283,P873,Q111059
Q283,P2959,Q52634190
Q283,P703,Q15978631
Q283,P1552,Q128709
Q283,P1552,Q30007162
Q283,P1552,Q30100868
Q283,P1552,Q179388
Q283,P1552,Q182677
Q283,P1552,Q1075
Q283,P1552,Q180600
Q283,P1552,Q3236003
Q283,P462,Q5960345
Q283,P462,Q3133
Q283,P462,Q17244894
Q283,P462,Q5960345
Q283,P462,Q3142
Q283,P462,Q11567495
Q283,P462,Q23444
Q283,P462,Q11567495
Q283,P462,Q5148636
Q283,P4147,Q849881
Q283,P4149,Q199877
Q283,P5008,Q5460604
Q283,P5125,Q7112809
Q283,P4952,Q2005334
Q283,P4952,Q51139288
Q283,P1542,Q57385793
Q283,P1889,Q29053744
Q283,P1889,Q75820688
Q283,P1889,Q2637515
Q283,P1889,Q56877699
Q283,P1889,Q232974
Q283,P1343,Q602358
Q283,P1343,Q19180675
Q283,P1343,Q1970746
Q283,P1343,Q1768721
Q283,P1343,Q4086271
Q283,P31,Q11173
Q283,P31,Q11723014
Q283,P31,Q50690
Q283,P366,Q3535009
Q283,P361,Q2095
Q283,P361,Q103135
Q297869,P31,Q4167410
Q297869,P1889,Q1133828
Q297869,P1889,Q3109221
Q1210451,P31,Q4167410
Q1210451,P1889,Q37563177
Q413593,P31,Q4167410
Q413593,P1889,Q21286599
Q413593,P1889,Q30503965
Q413593,P460,Q1754576
Q2934264,P31,Q4167410
Q2934264,P460,Q3989259
Q2934264,P1889,Q37551802
Q2934264,P1889,Q1931144
Q11427,P527,Q677
Q11427,P527,Q623
Q11427,P910,Q8789342
Q11427,P910,Q9725517
Q11427,P279,Q10772391
Q11427,P2079,Q482090
Q11427,P1889,Q1158653
Q11427,P462,Q42519
Q11427,P5008,Q5460604
Q1420,P279,Q752870
Q1420,P527,Q44167
Q1420,P527,Q679300
Q1420,P527,Q188209
Q1420,P527,Q1411232
Q1420,P527,Q583488
Q1420,P527,Q286588
Q1420,P527,Q211251
Q1420,P527,Q17015073
Q1420,P527,Q165435
Q1420,P527,Q2207370
Q1420,P527,Q1276284
Q1420,P527,Q1417134
Q1420,P527,Q1208529
Q1420,P527,Q24578007
Q1420,P527,Q10859312
Q1420,P527,Q1415117
Q1420,P527,Q13693
Q1420,P527,Q843592
Q1420,P527,Q2998736
Q1420,P527,Q194302
Q1420,P527,Q193137
Q1420,P527,Q6304756
Q1420,P527,Q609111
Q1420,P618,Q39558
Q1420,P618,Q38423
Q1420,P618,Q12725
Q1420,P618,Q556
Q1420,P618,Q40015
Q1420,P618,Q153
Q1420,P618,Q351609
Q1420,P61,Q378277
Q1420,P460,Q1144312
Q1420,P1552,Q3231690
Q1420,P910,Q7238000
Q1420,P1343,Q4114391
Q1420,P1343,Q20078554
Q1420,P1343,Q19180675
Q1420,P1343,Q602358
Q1420,P1424,Q5615754
Q1420,P366,Q1661652
Q1420,P366,Q82650
Q1420,P366,Q7590
Q1420,P366,Q334401
Q1420,P1151,Q8211065
Q1420,P3349,Q2872660
Q1420,P3349,Q319604
Q1420,P5008,Q5460604
Q1420,P2670,Q46765731
Q1420,P2184,Q1129377
Q1420,P5125,Q7112563
Q1420,P1542,Q131123
Q1420,P1542,Q92251
Q1420,P1542,Q61037771
Q1420,P1542,Q7918620
Q1420,P1542,Q61509
Q1420,P6440,Q3055308
Q1420,P2959,Q96240179
Q2995529,P279,Q736427
Q2995529,P279,Q25403900
Q2995529,P910,Q8497995
Q2995529,P1552,Q216678
Q2995529,P527,Q12117
Q2995529,P527,Q749997
Q2995529,P1889,Q1551263
Q1530792,P31,Q4167410
Q1530792,P1889,Q276546
Q1530792,P1889,Q529061
Q4761205,P31,Q4167410
Q4761205,P1889,Q23301833
Q4761205,P460,Q22214389
Q352850,P31,Q4167410
Q8037623,P31,Q101352
Q8037623,P282,Q8229
Q10289,P279,Q987767
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q10289,P1343,Q4114391
Q10289,P1343,Q602358
Q10289,P910,Q9932271
Q93288,P279,Q327197
Q93288,P279,Q15621286
Q93288,P279,Q321839
Q93288,P279,Q49848
Q93288,P279,Q2006324
Q93288,P1343,Q2657718
Q93288,P1343,Q2041543
Q93288,P1343,Q602358
Q93288,P1343,Q19180675
Q93288,P1343,Q4173137
Q93288,P1343,Q602358
Q93288,P1343,Q95124171
Q93288,P1889,Q1053964
Q93288,P1889,Q68619446
Q93288,P910,Q7006577
Q93288,P1424,Q10811167
Q93288,P1542,Q2648051
Q93288,P710,Q3778211
Q93288,P1269,Q661518
Q93288,P2670,Q5165703
Q93288,P2670,Q1527956
Q93288,P527,Q60981922
Q5189833,P31,Q4167410
Q5283,P534,Q23444
Q5283,P279,Q13292702
Q5283,P279,Q622460
Q5283,P279,Q632350
Q5283,P186,Q623
Q5283,P556,Q473227
Q5283,P589,Q13359931
Q5283,P693,Q14754934
Q5283,P579,Q13406846
Q5283,P910,Q7214380
Q5283,P690,Q15041895
Q5283,P138,Q226841
Q5283,P31,Q12089225
Q5283,P565,Q188884
Q5283,P538,Q2747476
Q5283,P527,Q623
Q5283,P1343,Q1138524
Q5283,P1343,Q4086271
Q5283,P1343,Q23705356
Q5283,P1343,Q602358
Q5283,P1343,Q19180675
Q5283,P1343,Q4173137
Q5283,P5008,Q5460604
Q5283,P366,Q56604589
Q5283,P366,Q83437
Q5283,P1889,Q224096
Q5283,P1889,Q1030048
Q5283,P1889,Q12147681
Q367026,P31,Q4167410
Q367026,P1889,Q21491634
Q367026,P460,Q16862524
Q1247368,P31,Q80071
Q1247368,P180,Q158179
Q7842,P17,Q17
Q7842,P31,Q15936437
Q7842,P31,Q265662
Q7842,P31,Q3918
Q7842,P910,Q9234285
Q7842,P1343,Q2657718
Q7842,P527,Q7896467
Q7842,P3876,Q6374405
Q7842,P463,Q35677307
Q7842,P463,Q1140056
Q7842,P488,Q11372584
Q7842,P488,Q10596751
Q7842,P488,Q96102296
Q7842,P155,Q39311438
Q7842,P4195,Q8975643
Q7842,P355,Q11524676
Q7842,P355,Q15228745
Q7842,P355,Q98499239
Q7842,P355,Q11524677
Q7842,P355,Q11524682
Q7842,P1830,Q8191484
Q7842,P131,Q3108376
Q731112,P910,Q8621572
Q731112,P527,Q1363768
Q731112,P527,Q1416898
Q731112,P279,Q851587
Q731112,P279,Q4350217
Q731112,P461,Q4587328
Q731112,P460,Q3754915
Q731112,P460,Q3754910
Q954124,P31,Q4830453
Q954124,P159,Q49140
Q954124,P452,Q941594
Q954124,P910,Q28657301
Q954124,P17,Q30
Q954124,P1056,Q286
Q264890,P31,Q4167410
Q264890,P460,Q17154001
Q224088,P31,Q4167410
Q224088,P1889,Q37102126
Q27939,P279,Q685884
Q27939,P279,Q1914636
Q27939,P910,Q6993633
Q27939,P1343,Q2657718
Q27939,P1343,Q4532138
Q27939,P460,Q2529757
Q27939,P31,Q20202269
Q27939,P31,Q34379
Q27939,P2283,Q4142193
Q27939,P3095,Q177220
Q344507,P31,Q4167410
Q3684810,P31,Q4167410
Q3196,P910,Q8226663
Q3196,P279,Q1293220
Q3196,P1343,Q2657718
Q3196,P1343,Q2041543
Q3196,P1343,Q19190511
Q3196,P1343,Q1768721
Q3196,P1542,Q209233
Q3196,P828,Q133235
Q3196,P1056,Q152079
Q3196,P1552,Q28128222
Q3196,P1536,Q33374019
Q3196,P1536,Q210064
Q3196,P1536,Q28128222
Q3196,P5008,Q5460604
Q3196,P1424,Q30312828
Q3196,P6254,L222280
Q7188,P910,Q54070
Q7188,P1343,Q2657718
Q7188,P1557,Q25107
Q7188,P527,Q35535
Q7188,P5008,Q5460604
Q7188,P5125,Q25113003
Q7188,P1963,P6
Q7188,P1963,P527
Q7188,P1963,P17
Q7188,P1963,P571
Q7188,P1963,P576
Q7188,P1963,P279
Q7188,P1963,P3842
Q7188,P1963,P1313
Q7188,P1963,P355
Q7188,P2388,Q2285706
Q7188,P1889,Q6199
Q7188,P1889,Q188670
Q7188,P1889,Q192424
Q7188,P279,Q7210356
Q7188,P461,Q192852
Q7188,P361,Q35798
Q7188,P1552,Q1307214
Q768396,P31,Q4167410
Q3711325,P361,Q11465
Q3711325,P279,Q181175
Q3711325,P279,Q1144560
Q3711325,P279,Q107715
Q3711325,P910,Q8228686
Q3711325,P1687,P2052
Q3711325,P1343,Q26711932
Q3711325,P1343,Q90137277
Q3711325,P1889,Q3998287
Q3711325,P1889,Q1144560
Q3711325,P1889,Q1518019
Q3711325,P1889,Q11465
Q3711325,P8111,Q182429
Q3711325,P8111,Q180154
Q319608,P279,Q3702971
Q319608,P279,Q82799
Q319608,P279,Q6545185
Q319608,P279,Q17334923
Q319608,P910,Q19330460
Q319608,P1687,P6375
Q319608,P527,Q24574749
Q319608,P527,Q37447
Q319608,P527,Q27134986
Q319608,P527,Q28008314
Q342425,P31,Q4167410
Q1308239,P425,Q601401
Q1308239,P31,Q4897819
Q1308239,P31,Q28640
Q1308239,P279,Q215627
Q1308239,P2868,Q1148747
Q1308239,P1889,Q1968442
Q225819,P31,Q4167410
Q225819,P460,Q3092486
Q225819,P1889,Q37530892
Q225819,P1889,Q366773
Q6430706,P279,Q15980158
Q6430706,P31,Q28640
Q6430706,P425,Q3059502
Q6430706,P910,Q6997791
Q6430706,P2354,Q6614681
Q6430706,P1889,Q3059502
Q178651,P910,Q8552003
Q178651,P279,Q3030248
Q178651,P279,Q15621286
Q178651,P1151,Q28555919
Q178651,P31,Q483394
Q3326911,P31,Q4167410
Q3326911,P1889,Q1933604
Q3326911,P460,Q1223600
Q80492,P463,Q505205
Q80492,P21,Q6581097
Q80492,P19,Q3115405
Q80492,P31,Q5
Q80492,P20,Q523489
Q80492,P172,Q1064662
Q80492,P607,Q361
Q80492,P1050,Q12204
Q80492,P735,Q16275930
Q80492,P735,Q93143509
Q80492,P937,Q11194
Q80492,P106,Q3242115
Q80492,P27,Q28513
Q80492,P1196,Q3739104
Q80492,P140,Q188814
Q80492,P551,Q11194
Q80492,P119,Q20435981
Q80492,P509,Q12204
Q80492,P1412,Q9299
Q80492,P1399,Q132821
Q80492,P1441,Q12754192
Q80492,P1343,Q67311526
Q80492,P793,Q192050
Q80492,P1038,Q245714
Q80492,P53,Q31182974
Q970793,P31,Q4167410
Q365096,P31,Q4167410
Q712498,P136,Q858330
Q712498,P31,Q399811
Q712498,P31,Q21198342
Q712498,P495,Q17
Q712498,P449,Q744800
Q712498,P407,Q5287
Q1311,P155,Q1314
Q1311,P156,Q1312
Q1311,P461,Q1313
Q1311,P910,Q6483597
Q1311,P1343,Q2041543
Q1311,P1343,Q1768721
Q1311,P2959,Q45969667
Q1311,P2959,Q46115432
Q1311,P2959,Q46119213
Q1311,P1889,Q21064929
Q1311,P2922,Q120
Q1311,P2922,Q121
Q1311,P2922,Q122
Q1311,P2922,Q126
Q1311,P2922,Q108
Q1311,P2922,Q109
Q1311,P31,Q15275719
Q1311,P279,Q24384
Q41650356,P31,Q63116
Q41650356,P1269,Q862978
Q41650356,P1269,Q16021
Q41650356,P1343,Q4532135
Q41650356,P1343,Q19180675
Q41650356,P1343,Q602358
Q41650356,P1343,Q2041543
Q571,P186,Q11472
Q571,P186,Q226697
Q571,P186,Q389782
Q571,P279,Q49848
Q571,P279,Q732577
Q571,P279,Q2342494
Q571,P910,Q5461161
Q571,P2959,Q52834100
Q571,P1552,Q783521
Q571,P1552,Q482980
Q571,P1552,Q2085381
Q571,P1552,Q1361759
Q571,P1552,Q1361758
Q571,P1552,Q33057
Q571,P1552,Q34770
Q571,P1552,Q1238720
Q571,P1552,Q2985386
Q571,P1552,Q998555
Q571,P1552,Q240471
Q571,P1552,Q1125338
Q571,P1889,Q3331189
Q571,P1889,Q47461344
Q571,P1424,Q22835068
Q571,P1424,Q47482683
Q571,P1424,Q5858283
Q571,P366,Q3523102
Q571,P366,Q199657
Q571,P2354,Q5251635
Q571,P1963,P872
Q571,P1963,P1823
Q571,P1963,P1143
Q571,P1963,P2879
Q571,P1963,P2969
Q571,P1963,P3631
Q571,P1963,P50
Q571,P1963,P1476
Q571,P1963,P747
Q571,P1963,P364
Q571,P1963,P407
Q571,P527,Q234460
Q571,P527,Q1069725
Q571,P527,Q1980247
Q571,P5008,Q5460604
Q571,P5125,Q7112569
Q571,P1151,Q10880143
Q571,P5869,Q208002
Q571,P5869,Q428
Q571,P5869,Q191838
Q571,P5869,Q8265
Q571,P6104,Q8487081
Q571,P1343,Q602358
Q571,P1343,Q19180675
Q571,P2184,Q15873402
Q15807,P361,Q133105
Q15807,P910,Q7214330
Q15807,P2286,Q2865983
Q15807,P279,Q4936952
Q15807,P279,Q26962795
Q15807,P2959,Q22828801
Q15807,P460,Q7171309
Q15807,P1889,Q54804276
Q15807,P1889,Q133105
Q15807,P1889,Q154425
Q15807,P1343,Q602358
Q15807,P1343,Q19180675
Q15807,P1343,Q4532138
Q15807,P1343,Q1768721
Q5551716,P31,Q64588497
Q5551716,P279,Q240673
Q309314,P279,Q937228
Q309314,P279,Q246672
Q309314,P910,Q8614185
Q309314,P1889,Q614112
Q309314,P460,Q614112
Q309314,P460,Q1370617
Q309314,P1269,Q12453
Q309314,P1552,Q951437
Q309314,P461,Q7268708
Q309314,P2670,Q4049983
Q7231827,P31,Q4167410
Q417861,P31,Q4167410
Q417861,P460,Q16033323
Q417861,P460,Q12386441
Q417861,P460,Q67204716
Q417861,P460,Q67204733
Q417861,P460,Q67204775
Q417861,P460,Q67204819
Q417861,P460,Q67204849
Q417861,P527,Q12386441
Q417861,P1889,Q530266
Q1247670,P31,Q4167410
Q1247670,P1889,Q26262152
Q2082178,P31,Q4167410
Q2082178,P1889,Q37474716
Q2082178,P1889,Q32828214
Q1411242,P910,Q6328058
Q1411242,P461,Q157811
Q1411242,P279,Q1299714
Q1411242,P279,Q31172650
Q1411242,P1889,Q33057493
Q5410500,P31,Q54989186
Q5410500,P31,Q1147007
Q5410500,P461,Q16547842
Q5410500,P461,Q34302
Q5410500,P279,Q34394
Q5410500,P2579,Q34178
Q5410500,P2579,Q368498
Q5410500,P3095,Q17573152
Q5410500,P1441,Q2385
Q5410500,P910,Q7216536
Q5410500,P1889,Q1002689
Q227388,P31,Q4167410
Q227388,P1889,Q37160358
Q31486,P31,Q4167410
Q341344,P31,Q4167410
Q5420195,P31,Q4167410
Q1196645,P31,Q231002
Q1196645,P31,Q81058955
Q1196645,P31,Q22947
Q1196645,P31,Q33829
Q1196645,P910,Q6994944
Q1196645,P1343,Q2657718
Q1196645,P17,Q16
Q1196645,P276,Q16
Q1196645,P279,Q96158230
Q1196645,P279,Q2472587
Q1196645,P279,Q215627
Q1196645,P279,Q2384959
Q1196645,P27,Q16
Q1196645,P495,Q16
Q1196645,P131,Q16
Q1196645,P138,Q16
Q1196645,P1412,Q1860
Q1196645,P1412,Q150
Q1196645,P103,Q1860
Q1196645,P103,Q150
Q1196645,P5008,Q98970039
Q1541208,P31,Q4167410
Q1541208,P1889,Q16868027
Q1541208,P1889,Q3113074
Q1541208,P460,Q59555271
Q1541208,P460,Q59555404
Q227911,P31,Q4167410
Q474704,P31,Q4167410
Q6739267,P31,Q4167410
Q6739267,P1889,Q25114673
Q49845,P31,Q268592
Q49845,P910,Q7215680
Q49845,P1343,Q19180675
Q49845,P1343,Q602358
Q49845,P279,Q7590
Q49845,P1424,Q14468215
Q49845,P17,Q38
Q49845,P2184,Q2966971
Q49845,P2184,Q81517295
Q49845,P2579,Q1516929
Q343542,P31,Q4167410
Q235962,P31,Q4167410
Q235962,P1889,Q19902158
Q235962,P1889,Q5179150
Q235962,P1889,Q92479548
Q235962,P460,Q84956469
Q235962,P460,Q84956475
Q235962,P460,Q84956484
Q235962,P460,Q84956487
Q235962,P460,Q84956493
Q235962,P460,Q84956499
Q235962,P460,Q3696323
Q441549,P31,Q4167410
Q441549,P1889,Q37265531
Q44619,P31,Q16748867
Q44619,P31,Q60539481
Q44619,P31,Q77468620
Q44619,P910,Q7232869
Q44619,P361,Q9357054
Q44619,P828,Q3858303
Q44619,P828,Q175854
Q44619,P1542,Q14916351
Q44619,P279,Q154430
Q44619,P279,Q16748867
Q44619,P461,Q362547
Q44619,P1889,Q1522565
Q44619,P1343,Q1768721
Q611862,P31,Q4167410
Q611862,P1889,Q36882482
Q611862,P1889,Q93835794
Q611862,P1889,Q93895896
Q611862,P1889,Q720547
Q10989264,P31,Q101352
Q10989264,P407,Q1860
Q10989264,P1889,Q1805910
Q10989264,P282,Q8229
Q10989264,P460,Q37525115
Q5557864,P31,Q4167410
Q2351730,P31,Q3249551
Q2351730,P910,Q30815074
Q340406,P31,Q4167410
Q12452291,P31,Q4167410
Q12452291,P1889,Q37483654
Q12452291,P1889,Q2414595
Q12452291,P460,Q2414595
Q5397478,P17,Q414
Q193168,P156,Q344
Q193168,P910,Q9658524
Q193168,P155,Q192630
Q193168,P460,Q12048317
Q193168,P460,Q17134047
Q193168,P361,Q11471
Q193168,P1889,Q192613
Q193168,P1552,Q1661162
Q193168,P279,Q186408
Q28823,P910,Q6848672
Q28823,P279,Q214609
Q28823,P279,Q8205328
Q28823,P279,Q28877
Q28823,P279,Q15401930
Q28823,P186,Q161
Q28823,P1343,Q2657718
Q28823,P1343,Q28888841
Q28823,P1343,Q602358
Q28823,P1343,Q1768721
Q28823,P2670,Q28935994
Q28823,P1552,Q910035
Q28823,P2184,Q48258816
Q28823,P2579,Q59202023
Q28823,P366,Q31807746
Q28823,P366,Q11460
Q28823,P366,Q22075301
Q161928,P279,Q1065579
Q161928,P461,Q808132
Q161928,P910,Q10856572
Q161928,P1343,Q2657718
Q161928,P1343,Q4086271
Q161928,P1343,Q602358
Q161928,P1343,Q19190511
Q161928,P6440,Q29586102
Q934693,P31,Q5741069
Q934693,P910,Q9973322
Q934693,P264,Q183387
Q934693,P136,Q11399
Q934693,P1424,Q19619517
Q934693,P495,Q35
Q3486937,P31,Q3922583
Q3486937,P279,Q11974939
Q3486937,P1889,Q7237369
Q350108,P31,Q4167410
Q446253,P31,Q4167410
Q12132,P910,Q4966070
Q12132,P279,Q130788
Q12132,P279,Q58778
Q12132,P1343,Q2041543
Q12132,P1343,Q602358
Q12132,P1343,Q4173137
Q12132,P1343,Q19180675
Q12132,P1343,Q1970746
Q12132,P1343,Q1768721
Q12132,P527,Q205892
Q12132,P5008,Q5460604
Q12132,P1424,Q5613734
Q12132,P1889,Q1365679
Q1664720,P279,Q13226383
Q1664720,P279,Q178706
Q1664720,P279,Q2385804
